NAME,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price,total_population
ZCTA5 14871,,,,112.0,364.0,,
ZCTA5 14872,,,,43.0,58.0,,
ZCTA5 14873,,,,99.0,212.0,,
ZCTA5 14874,,,,0.0,34.0,,
ZCTA5 14877,,,,10.0,31.0,,
ZCTA5 14878,,,,15.0,24.0,,
ZCTA5 14879,,,,32.0,144.0,,
ZCTA5 14880,,,,31.0,105.0,,
ZCTA5 14881,,,,0.0,35.0,,
ZCTA5 14882,,,,414.0,727.0,,
ZCTA5 14883,,,,326.0,628.0,,
ZCTA5 14884,,,,7.0,30.0,,
ZCTA5 14885,,,,3.0,24.0,,
ZCTA5 14886,,,,233.0,1089.0,,
ZCTA5 14889,,,,16.0,159.0,,
ZCTA5 14891,,,,216.0,342.0,,
ZCTA5 14892,,,,300.0,529.0,,
ZCTA5 14893,,,,0.0,0.0,,
ZCTA5 14894,,,,20.0,116.0,,
ZCTA5 14895,,,,157.0,860.0,,
ZCTA5 14897,,,,0.0,42.0,,
ZCTA5 14898,,,,11.0,78.0,,
ZCTA5 14901,,,,583.0,755.0,,
ZCTA5 14903,,,,267.0,874.0,,
ZCTA5 14904,,,,299.0,940.0,,
ZCTA5 14905,,,,442.0,1110.0,,
ZCTA5 06390,,,,,,1369.0,
ZCTA5 10001,,,,,,2128.0,
ZCTA5 10002,,,,,,980.0,
ZCTA5 10003,,,,,,2331.0,
ZCTA5 10004,,,,,,3324.0,
ZCTA5 10005,,,,,,3356.0,
ZCTA5 10006,,,,,,3183.0,
ZCTA5 10007,,,,,,3394.0,
ZCTA5 10009,,,,,,1723.0,
ZCTA5 10010,,,,,,2509.0,
ZCTA5 10011,,,,,,2226.0,
ZCTA5 10012,,,,,,2267.0,
ZCTA5 10013,,,,,,1692.0,
ZCTA5 10014,,,,,,2480.0,
ZCTA5 10016,,,,,,2630.0,
ZCTA5 10017,,,,,,2485.0,
ZCTA5 10018,,,,,,3371.0,
ZCTA5 10019,,,,,,2096.0,
ZCTA5 10020,,,,,,,
ZCTA5 10021,,,,,,2250.0,
ZCTA5 10022,,,,,,2562.0,
ZCTA5 10023,,,,,,2346.0,
ZCTA5 10024,,,,,,2281.0,
ZCTA5 10025,,,,,,1605.0,
ZCTA5 10026,,,,,,1230.0,
ZCTA5 10027,,,,,,1249.0,
ZCTA5 10028,,,,,,2346.0,
ZCTA5 10029,,,,,,914.0,
ZCTA5 10030,,,,,,1023.0,
ZCTA5 10031,,,,,,1425.0,
ZCTA5 10032,,,,,,1239.0,
ZCTA5 10033,,,,,,1460.0,
ZCTA5 10034,,,,,,1347.0,
ZCTA5 10035,,,,,,863.0,
ZCTA5 10036,,,,,,2163.0,
ZCTA5 10037,,,,,,1216.0,
ZCTA5 10038,,,,,,2539.0,
ZCTA5 10039,,,,,,965.0,
ZCTA5 10040,,,,,,1389.0,
ZCTA5 10044,,,,,,2641.0,
ZCTA5 10065,,,,,,2480.0,
ZCTA5 10069,,,,,,,
ZCTA5 10075,,,,,,2211.0,
ZCTA5 10103,,,,,,,
ZCTA5 10110,,,,,,,
ZCTA5 10111,,,,,,,
ZCTA5 10112,,,,,,,
ZCTA5 10115,,,,,,,
ZCTA5 10119,,,,,,,
ZCTA5 10128,,,,,,2312.0,
ZCTA5 10152,,,,,,,
ZCTA5 10153,,,,,,,
ZCTA5 10154,,,,,,,
ZCTA5 10162,,,,,,2292.0,
ZCTA5 10165,,,,,,,
ZCTA5 10167,,,,,,,
ZCTA5 10168,,,,,,,
ZCTA5 10169,,,,,,,
ZCTA5 10170,,,,,,,
ZCTA5 10171,,,,,,,
ZCTA5 10172,,,,,,,
ZCTA5 10173,,,,,,,
ZCTA5 10174,,,,,,,
ZCTA5 10177,,,,,,,
ZCTA5 10199,,,,,,,
ZCTA5 10271,,,,,,,
ZCTA5 10278,,,,,,,
ZCTA5 10279,,,,,,,
ZCTA5 10280,,,,,,3389.0,
ZCTA5 10282,,,,,,3435.0,
ZCTA5 10301,,,,,,1328.0,
ZCTA5 10302,,,,,,1375.0,
ZCTA5 10303,,,,,,1094.0,
ZCTA5 10304,,,,,,1054.0,
ZCTA5 10305,,,,,,1329.0,
ZCTA5 10306,,,,,,1374.0,
ZCTA5 10307,,,,,,1216.0,
ZCTA5 10308,,,,,,1753.0,
ZCTA5 10309,,,,,,1422.0,
ZCTA5 10310,,,,,,1296.0,
ZCTA5 10311,,,,,,,
ZCTA5 10312,,,,,,1280.0,
ZCTA5 10314,,,,,,1429.0,
ZCTA5 10451,,,,,,1077.0,
ZCTA5 10452,,,,,,1166.0,
ZCTA5 10453,,,,,,1166.0,
ZCTA5 10454,,,,,,787.0,
ZCTA5 10455,,,,,,1005.0,
ZCTA5 10456,,,,,,1054.0,
ZCTA5 10457,,,,,,1184.0,
ZCTA5 10458,,,,,,1265.0,
ZCTA5 10459,,,,,,1040.0,
ZCTA5 10460,,,,,,1094.0,
ZCTA5 10461,,,,,,1413.0,
ZCTA5 10462,,,,,,1382.0,
ZCTA5 10463,,,,,,1364.0,
ZCTA5 10464,,,,,,1426.0,
ZCTA5 10465,,,,,,1417.0,
ZCTA5 10466,,,,,,1348.0,
ZCTA5 10467,,,,,,1316.0,
ZCTA5 10468,,,,,,1286.0,
ZCTA5 10469,,,,,,1413.0,
ZCTA5 10470,,,,,,1386.0,
ZCTA5 10471,,,,,,1600.0,
ZCTA5 10472,,,,,,1204.0,
ZCTA5 10473,,,,,,941.0,
ZCTA5 10474,,,,,,1121.0,
ZCTA5 10475,,,,,,1017.0,
ZCTA5 10501,,,,,,,
ZCTA5 10502,,,,,,1655.0,
ZCTA5 10503,,,,,,,
ZCTA5 10504,,,,,,2870.0,
ZCTA5 10505,,,,,,1549.0,
ZCTA5 10506,,,,,,2648.0,
ZCTA5 10507,,,,,,1660.0,
ZCTA5 10509,,,,,,1501.0,
ZCTA5 10510,,,,,,1593.0,
ZCTA5 10511,,,,,,1535.0,
ZCTA5 10512,,,,,,1383.0,
ZCTA5 10514,,,,,,3361.0,
ZCTA5 10516,,,,,,1485.0,
ZCTA5 10517,,,,,,2531.0,
ZCTA5 10518,,,,,,,
ZCTA5 10519,,,,,,,
ZCTA5 10520,,,,,,1424.0,
ZCTA5 10522,,,,,,1918.0,
ZCTA5 10523,,,,,,2215.0,
ZCTA5 10524,,,,,,1419.0,
ZCTA5 10526,,,,,,,
ZCTA5 10527,,,,,,,
ZCTA5 10528,,,,,,2133.0,
ZCTA5 10530,,,,,,1841.0,
ZCTA5 10532,,,,,,2050.0,
ZCTA5 10533,,,,,,1633.0,
ZCTA5 10535,,,,,,,
ZCTA5 10536,,,,,,1842.0,
ZCTA5 10537,,,,,,2062.0,
ZCTA5 10538,,,,,,1924.0,
ZCTA5 10541,,,,,,1437.0,
ZCTA5 10543,,,,,,1932.0,
ZCTA5 10545,,,,,,,
ZCTA5 10546,,,,,,3333.0,
ZCTA5 10547,,,,,,1702.0,
ZCTA5 10548,,,,,,1340.0,
ZCTA5 10549,,,,,,1664.0,
ZCTA5 10550,,,,,,1312.0,
ZCTA5 10552,,,,,,1514.0,
ZCTA5 10553,,,,,,1401.0,
ZCTA5 10560,,,,,,1785.0,
ZCTA5 10562,,,,,,1644.0,
ZCTA5 10566,,,,,,1407.0,
ZCTA5 10567,,,,,,1830.0,
ZCTA5 10570,,,,,,1555.0,
ZCTA5 10573,,,,,,1620.0,
ZCTA5 10576,,,,,,3250.0,
ZCTA5 10577,,,,,,,
ZCTA5 10578,,,,,,,
ZCTA5 10579,,,,,,1745.0,
ZCTA5 10580,,,,,,2183.0,
ZCTA5 10583,,,,,,1884.0,
ZCTA5 10588,,,,,,1784.0,
ZCTA5 10589,,,,,,2792.0,
ZCTA5 10590,,,,,,2053.0,
ZCTA5 10591,,,,,,1673.0,
ZCTA5 10594,,,,,,1739.0,
ZCTA5 10595,,,,,,1854.0,
ZCTA5 10596,,,,,,1746.0,
ZCTA5 10597,,,,,,,
ZCTA5 10598,,,,,,1436.0,
ZCTA5 10601,,,,,,1685.0,
ZCTA5 10603,,,,,,1650.0,
ZCTA5 10604,,,,,,1826.0,
ZCTA5 10605,,,,,,1681.0,
ZCTA5 10606,,,,,,1785.0,
ZCTA5 10607,,,,,,1690.0,
ZCTA5 10701,,,,,,1315.0,
ZCTA5 10703,,,,,,1225.0,
ZCTA5 10704,,,,,,1579.0,
ZCTA5 10705,,,,,,1372.0,
ZCTA5 10706,,,,,,1902.0,
ZCTA5 10707,,,,,,1564.0,
ZCTA5 10708,,,,,,1673.0,
ZCTA5 10709,,,,,,1730.0,
ZCTA5 10710,,,,,,1431.0,
ZCTA5 10801,,,,,,1470.0,
ZCTA5 10803,,,,,,1869.0,
ZCTA5 10804,,,,,,2289.0,
ZCTA5 10805,,,,,,1612.0,
ZCTA5 10901,,,,,,1534.0,
ZCTA5 10910,,,,,,,
ZCTA5 10911,,,,,,,
ZCTA5 10913,,,,,,1641.0,
ZCTA5 10914,,,,,,,
ZCTA5 10915,,,,,,,
ZCTA5 10916,,,,,,,
ZCTA5 10917,,,,,,1660.0,
ZCTA5 10918,,,,,,1326.0,
ZCTA5 10919,,,,,,,
ZCTA5 10920,,,,,,1304.0,
ZCTA5 10921,,,,,,1509.0,
ZCTA5 10922,,,,,,1537.0,
ZCTA5 10923,,,,,,1551.0,
ZCTA5 10924,,,,,,1279.0,
ZCTA5 10925,,,,,,1189.0,
ZCTA5 10926,,,,,,1604.0,
ZCTA5 10927,,,,,,1377.0,
ZCTA5 10928,,,,,,1296.0,
ZCTA5 10930,,,,,,1488.0,
ZCTA5 10931,,,,,,1741.0,
ZCTA5 10932,,,,,,,
ZCTA5 10933,,,,,,,
ZCTA5 10940,,,,,,1272.0,
ZCTA5 10941,,,,,,1330.0,
ZCTA5 10950,,,,,,1370.0,
ZCTA5 10952,,,,,,1481.0,
ZCTA5 10953,,,,,,,
ZCTA5 10954,,,,,,1989.0,
ZCTA5 10956,,,,,,1603.0,
ZCTA5 10958,,,,,,1282.0,
ZCTA5 10960,,,,,,1784.0,
ZCTA5 10962,,,,,,1182.0,
ZCTA5 10963,,,,,,1242.0,
ZCTA5 10964,,,,,,,
ZCTA5 10965,,,,,,1446.0,
ZCTA5 10968,,,,,,1963.0,
ZCTA5 10969,,,,,,,
ZCTA5 10970,,,,,,1648.0,
ZCTA5 10973,,,,,,1642.0,
ZCTA5 10974,,,,,,1709.0,
ZCTA5 10975,,,,,,,
ZCTA5 10976,,,,,,665.0,
ZCTA5 10977,,,,,,1353.0,
ZCTA5 10979,,,,,,,
ZCTA5 10980,,,,,,1570.0,
ZCTA5 10983,,,,,,2256.0,
ZCTA5 10984,,,,,,1831.0,
ZCTA5 10985,,,,,,,
ZCTA5 10986,,,,,,2093.0,
ZCTA5 10987,,,,,,1491.0,
ZCTA5 10988,,,,,,1299.0,
ZCTA5 10989,,,,,,2085.0,
ZCTA5 10990,,,,,,1112.0,
ZCTA5 10992,,,,,,964.0,
ZCTA5 10993,,,,,,1065.0,
ZCTA5 10994,,,,,,,
ZCTA5 10996,,,,,,3142.0,
ZCTA5 10998,,,,,,1199.0,
ZCTA5 11001,,,,,,1714.0,
ZCTA5 11003,,,,,,1792.0,
ZCTA5 11004,,,,,,1613.0,
ZCTA5 11005,,,,,,,
ZCTA5 11010,,,,,,1770.0,
ZCTA5 11020,,,,,,1470.0,
ZCTA5 11021,,,,,,1859.0,
ZCTA5 11023,,,,,,3123.0,
ZCTA5 11024,,,,,,2036.0,
ZCTA5 11030,,,,,,1570.0,
ZCTA5 11040,,,,,,1868.0,
ZCTA5 11042,,,,,,,
ZCTA5 11050,,,,,,2097.0,
ZCTA5 11096,,,,,,1473.0,
ZCTA5 11101,,,,,,1831.0,
ZCTA5 11102,,,,,,1768.0,
ZCTA5 11103,,,,,,1751.0,
ZCTA5 11104,,,,,,1636.0,
ZCTA5 11105,,,,,,1799.0,
ZCTA5 11106,,,,,,1666.0,
ZCTA5 11109,,,,,,3267.0,
ZCTA5 11201,,,,,,2523.0,
ZCTA5 11203,,,,,,1342.0,
ZCTA5 11204,,,,,,1420.0,
ZCTA5 11205,,,,,,1454.0,
ZCTA5 11206,,,,,,1142.0,
ZCTA5 11207,,,,,,1219.0,
ZCTA5 11208,,,,,,1287.0,
ZCTA5 11209,,,,,,1604.0,
ZCTA5 11210,,,,,,1400.0,
ZCTA5 11211,,,,,,1931.0,
ZCTA5 11212,,,,,,942.0,
ZCTA5 11213,,,,,,1257.0,
ZCTA5 11214,,,,,,1430.0,
ZCTA5 11215,,,,,,2270.0,
ZCTA5 11216,,,,,,1520.0,
ZCTA5 11217,,,,,,2129.0,
ZCTA5 11218,,,,,,1593.0,
ZCTA5 11219,,,,,,1433.0,
ZCTA5 11220,,,,,,1399.0,
ZCTA5 11221,,,,,,1473.0,
ZCTA5 11222,,,,,,2052.0,
ZCTA5 11223,,,,,,1349.0,
ZCTA5 11224,,,,,,847.0,
ZCTA5 11225,,,,,,1444.0,
ZCTA5 11226,,,,,,1425.0,
ZCTA5 11228,,,,,,1469.0,
ZCTA5 11229,,,,,,1374.0,
ZCTA5 11230,,,,,,1397.0,
ZCTA5 11231,,,,,,1805.0,
ZCTA5 11232,,,,,,1561.0,
ZCTA5 11233,,,,,,1260.0,
ZCTA5 11234,,,,,,1508.0,
ZCTA5 11235,,,,,,1356.0,
ZCTA5 11236,,,,,,1422.0,
ZCTA5 11237,,,,,,1578.0,
ZCTA5 11238,,,,,,1876.0,
ZCTA5 11239,,,,,,718.0,
ZCTA5 11351,,,,,,,
ZCTA5 11354,,,,,,1495.0,
ZCTA5 11355,,,,,,1444.0,
ZCTA5 11356,,,,,,1712.0,
ZCTA5 11357,,,,,,1793.0,
ZCTA5 11358,,,,,,1704.0,
ZCTA5 11359,,,,,,,
ZCTA5 11360,,,,,,2064.0,
ZCTA5 11361,,,,,,1843.0,
ZCTA5 11362,,,,,,1944.0,
ZCTA5 11363,,,,,,2188.0,
ZCTA5 11364,,,,,,1801.0,
ZCTA5 11365,,,,,,1581.0,
ZCTA5 11366,,,,,,1770.0,
ZCTA5 11367,,,,,,1403.0,
ZCTA5 11368,,,,,,1622.0,
ZCTA5 11369,,,,,,1583.0,
ZCTA5 11370,,,,,,1691.0,
ZCTA5 11371,,,,,,,
ZCTA5 11372,,,,,,1516.0,
ZCTA5 11373,,,,,,1544.0,
ZCTA5 11374,,,,,,1664.0,
ZCTA5 11375,,,,,,1763.0,
ZCTA5 11377,,,,,,1511.0,
ZCTA5 11378,,,,,,1647.0,
ZCTA5 11379,,,,,,1585.0,
ZCTA5 11385,,,,,,1573.0,
ZCTA5 11411,,,,,,1575.0,
ZCTA5 11412,,,,,,1470.0,
ZCTA5 11413,,,,,,1690.0,
ZCTA5 11414,,,,,,1636.0,
ZCTA5 11415,,,,,,1578.0,
ZCTA5 11416,,,,,,1561.0,
ZCTA5 11417,,,,,,1604.0,
ZCTA5 11418,,,,,,1516.0,
ZCTA5 11419,,,,,,1628.0,
ZCTA5 11420,,,,,,1628.0,
ZCTA5 11421,,,,,,1662.0,
ZCTA5 11422,,,,,,1775.0,
ZCTA5 11423,,,,,,1427.0,
ZCTA5 11424,,,,,,,
ZCTA5 11425,,,,,,,
ZCTA5 11426,,,,,,1896.0,
ZCTA5 11427,,,,,,1426.0,
ZCTA5 11428,,,,,,1476.0,
ZCTA5 11429,,,,,,1452.0,
ZCTA5 11430,,,,,,,
ZCTA5 11432,,,,,,1541.0,
ZCTA5 11433,,,,,,1297.0,
ZCTA5 11434,,,,,,1154.0,
ZCTA5 11435,,,,,,1530.0,
ZCTA5 11436,,,,,,1605.0,
ZCTA5 11451,,,,,,,
ZCTA5 11501,,,,,,1759.0,
ZCTA5 11507,,,,,,2306.0,
ZCTA5 11509,,,,,,2517.0,
ZCTA5 11510,,,,,,1795.0,
ZCTA5 11514,,,,,,1850.0,
ZCTA5 11516,,,,,,1782.0,
ZCTA5 11518,,,,,,1847.0,
ZCTA5 11520,,,,,,1488.0,
ZCTA5 11530,,,,,,3273.0,
ZCTA5 11542,,,,,,1802.0,
ZCTA5 11545,,,,,,1891.0,
ZCTA5 11547,,,,,,,
ZCTA5 11548,,,,,,2616.0,
ZCTA5 11549,,,,,,,
ZCTA5 11550,,,,,,1454.0,
ZCTA5 11552,,,,,,1999.0,
ZCTA5 11553,,,,,,1643.0,
ZCTA5 11554,,,,,,2144.0,
ZCTA5 11556,,,,,,,
ZCTA5 11557,,,,,,1580.0,
ZCTA5 11558,,,,,,1645.0,
ZCTA5 11559,,,,,,1757.0,
ZCTA5 11560,,,,,,1934.0,
ZCTA5 11561,,,,,,1926.0,
ZCTA5 11563,,,,,,1774.0,
ZCTA5 11565,,,,,,1877.0,
ZCTA5 11566,,,,,,2240.0,
ZCTA5 11568,,,,,,1469.0,
ZCTA5 11569,,,,,,1987.0,
ZCTA5 11570,,,,,,1628.0,
ZCTA5 11572,,,,,,1586.0,
ZCTA5 11575,,,,,,1800.0,
ZCTA5 11576,,,,,,2383.0,
ZCTA5 11577,,,,,,2291.0,
ZCTA5 11579,,,,,,2263.0,
ZCTA5 11580,,,,,,1702.0,
ZCTA5 11581,,,,,,1693.0,
ZCTA5 11590,,,,,,1915.0,
ZCTA5 11596,,,,,,1921.0,
ZCTA5 11598,,,,,,2042.0,
ZCTA5 11691,,,,,,1235.0,
ZCTA5 11692,,,,,,1106.0,
ZCTA5 11693,,,,,,1059.0,
ZCTA5 11694,,,,,,1377.0,
ZCTA5 11697,,,,,,741.0,
ZCTA5 11701,,,,,,1618.0,
ZCTA5 11702,,,,,,2055.0,
ZCTA5 11703,,,,,,1870.0,
ZCTA5 11704,,,,,,1766.0,
ZCTA5 11705,,,,,,1779.0,
ZCTA5 11706,,,,,,1563.0,
ZCTA5 11709,,,,,,1712.0,
ZCTA5 11710,,,,,,1621.0,
ZCTA5 11713,,,,,,2098.0,
ZCTA5 11714,,,,,,1911.0,
ZCTA5 11715,,,,,,1795.0,
ZCTA5 11716,,,,,,1900.0,
ZCTA5 11717,,,,,,1474.0,
ZCTA5 11718,,,,,,2542.0,
ZCTA5 11719,,,,,,1523.0,
ZCTA5 11720,,,,,,2087.0,
ZCTA5 11721,,,,,,1848.0,
ZCTA5 11722,,,,,,1691.0,
ZCTA5 11724,,,,,,2665.0,
ZCTA5 11725,,,,,,1809.0,
ZCTA5 11726,,,,,,1574.0,
ZCTA5 11727,,,,,,2010.0,
ZCTA5 11729,,,,,,1565.0,
ZCTA5 11730,,,,,,2046.0,
ZCTA5 11731,,,,,,1924.0,
ZCTA5 11732,,,,,,2273.0,
ZCTA5 11733,,,,,,2237.0,
ZCTA5 11735,,,,,,1641.0,
ZCTA5 11738,,,,,,1816.0,
ZCTA5 11739,,,,,,,
ZCTA5 11740,,,,,,623.0,
ZCTA5 11741,,,,,,1906.0,
ZCTA5 11742,,,,,,1724.0,
ZCTA5 11743,,,,,,1875.0,
ZCTA5 11746,,,,,,1787.0,
ZCTA5 11747,,,,,,2351.0,
ZCTA5 11749,,,,,,1836.0,
ZCTA5 11751,,,,,,1537.0,
ZCTA5 11752,,,,,,2199.0,
ZCTA5 11753,,,,,,1903.0,
ZCTA5 11754,,,,,,1533.0,
ZCTA5 11755,,,,,,1885.0,
ZCTA5 11756,,,,,,2042.0,
ZCTA5 11757,,,,,,1645.0,
ZCTA5 11758,,,,,,2021.0,
ZCTA5 11762,,,,,,2357.0,
ZCTA5 11763,,,,,,1907.0,
ZCTA5 11764,,,,,,1820.0,
ZCTA5 11765,,,,,,2750.0,
ZCTA5 11766,,,,,,,
ZCTA5 11767,,,,,,1879.0,
ZCTA5 11768,,,,,,1861.0,
ZCTA5 11769,,,,,,1476.0,
ZCTA5 11770,,,,,,,
ZCTA5 11771,,,,,,1791.0,
ZCTA5 11772,,,,,,1497.0,
ZCTA5 11776,,,,,,1886.0,
ZCTA5 11777,,,,,,1877.0,
ZCTA5 11778,,,,,,1499.0,
ZCTA5 11779,,,,,,1669.0,
ZCTA5 11780,,,,,,1932.0,
ZCTA5 11782,,,,,,1873.0,
ZCTA5 11783,,,,,,2225.0,
ZCTA5 11784,,,,,,1779.0,
ZCTA5 11786,,,,,,2303.0,
ZCTA5 11787,,,,,,1767.0,
ZCTA5 11788,,,,,,2199.0,
ZCTA5 11789,,,,,,1429.0,
ZCTA5 11790,,,,,,2201.0,
ZCTA5 11791,,,,,,2750.0,
ZCTA5 11792,,,,,,2732.0,
ZCTA5 11793,,,,,,1492.0,
ZCTA5 11794,,,,,,,
ZCTA5 11795,,,,,,1952.0,
ZCTA5 11796,,,,,,1642.0,
ZCTA5 11797,,,,,,2846.0,
ZCTA5 11798,,,,,,1514.0,
ZCTA5 11801,,,,,,2050.0,
ZCTA5 11803,,,,,,1587.0,
ZCTA5 11804,,,,,,,
ZCTA5 11901,,,,,,1468.0,
ZCTA5 11930,,,,,,1764.0,
ZCTA5 11931,,,,,,,
ZCTA5 11932,,,,,,1261.0,
ZCTA5 11933,,,,,,2116.0,
ZCTA5 11934,,,,,,1459.0,
ZCTA5 11935,,,,,,1569.0,
ZCTA5 11937,,,,,,2080.0,
ZCTA5 11939,,,,,,1500.0,
ZCTA5 11940,,,,,,1777.0,
ZCTA5 11941,,,,,,1361.0,
ZCTA5 11942,,,,,,2129.0,
ZCTA5 11944,,,,,,1482.0,
ZCTA5 11946,,,,,,1800.0,
ZCTA5 11947,,,,,,,
ZCTA5 11948,,,,,,,
ZCTA5 11949,,,,,,1699.0,
ZCTA5 11950,,,,,,1902.0,
ZCTA5 11951,,,,,,1799.0,
ZCTA5 11952,,,,,,1325.0,
ZCTA5 11953,,,,,,1787.0,
ZCTA5 11954,,,,,,2362.0,
ZCTA5 11955,,,,,,1772.0,
ZCTA5 11956,,,,,,1583.0,
ZCTA5 11957,,,,,,1768.0,
ZCTA5 11958,,,,,,,
ZCTA5 11959,,,,,,1510.0,
ZCTA5 11960,,,,,,,
ZCTA5 11961,,,,,,1560.0,
ZCTA5 11962,,,,,,,
ZCTA5 11963,,,,,,2096.0,
ZCTA5 11964,,,,,,,
ZCTA5 11965,,,,,,,
ZCTA5 11967,,,,,,1894.0,
ZCTA5 11968,,,,,,1892.0,
ZCTA5 11970,,,,,,,
ZCTA5 11971,,,,,,1822.0,
ZCTA5 11972,,,,,,1595.0,
ZCTA5 11973,,,,,,,
ZCTA5 11975,,,,,,,
ZCTA5 11976,,,,,,2629.0,
ZCTA5 11977,,,,,,1917.0,
ZCTA5 11978,,,,,,2000.0,
ZCTA5 11980,,,,,,2231.0,
ZCTA5 12007,,,,,,,
ZCTA5 12008,,,,,,,
ZCTA5 12009,,,,,,1101.0,
ZCTA5 12010,,,,,,823.0,
ZCTA5 12015,,,,,,887.0,
ZCTA5 12017,,,,,,1000.0,
ZCTA5 12018,,,,,,1116.0,
ZCTA5 12019,,,,,,1111.0,
ZCTA5 12020,,,,,,1203.0,
ZCTA5 12022,,,,,,692.0,
ZCTA5 12023,,,,,,833.0,
ZCTA5 12024,,,,,,,
ZCTA5 12025,,,,,,813.0,
ZCTA5 12027,,,,,,1342.0,
ZCTA5 12028,,,,,,1125.0,
ZCTA5 12029,,,,,,1344.0,
ZCTA5 12031,,,,,,550.0,
ZCTA5 12032,,,,,,,
ZCTA5 12033,,,,,,1076.0,
ZCTA5 12035,,,,,,844.0,
ZCTA5 12036,,,,,,,
ZCTA5 12037,,,,,,1038.0,
ZCTA5 12040,,,,,,,
ZCTA5 12041,,,,,,,
ZCTA5 12042,,,,,,,
ZCTA5 12043,,,,,,795.0,
ZCTA5 12045,,,,,,1036.0,
ZCTA5 12046,,,,,,1025.0,
ZCTA5 12047,,,,,,955.0,
ZCTA5 12051,,,,,,753.0,
ZCTA5 12052,,,,,,1032.0,
ZCTA5 12053,,,,,,1341.0,
ZCTA5 12054,,,,,,1132.0,
ZCTA5 12056,,,,,,1016.0,
ZCTA5 12057,,,,,,,
ZCTA5 12058,,,,,,744.0,
ZCTA5 12059,,,,,,900.0,
ZCTA5 12060,,,,,,917.0,
ZCTA5 12061,,,,,,1292.0,
ZCTA5 12062,,,,,,1011.0,
ZCTA5 12063,,,,,,,
ZCTA5 12064,,,,,,740.0,
ZCTA5 12065,,,,,,1199.0,
ZCTA5 12066,,,,,,994.0,
ZCTA5 12067,,,,,,900.0,
ZCTA5 12068,,,,,,668.0,
ZCTA5 12069,,,,,,,
ZCTA5 12070,,,,,,431.0,
ZCTA5 12071,,,,,,,
ZCTA5 12072,,,,,,921.0,
ZCTA5 12074,,,,,,1047.0,
ZCTA5 12075,,,,,,1089.0,
ZCTA5 12076,,,,,,782.0,
ZCTA5 12077,,,,,,1307.0,
ZCTA5 12078,,,,,,761.0,
ZCTA5 12083,,,,,,847.0,
ZCTA5 12084,,,,,,1279.0,
ZCTA5 12085,,,,,,1029.0,
ZCTA5 12086,,,,,,904.0,
ZCTA5 12087,,,,,,,
ZCTA5 12089,,,,,,,
ZCTA5 12090,,,,,,878.0,
ZCTA5 12092,,,,,,918.0,
ZCTA5 12093,,,,,,654.0,
ZCTA5 12094,,,,,,1074.0,
ZCTA5 12095,,,,,,831.0,
ZCTA5 12106,,,,,,996.0,
ZCTA5 12108,,,,,,,
ZCTA5 12110,,,,,,1243.0,
ZCTA5 12115,,,,,,,
ZCTA5 12116,,,,,,923.0,
ZCTA5 12117,,,,,,909.0,
ZCTA5 12118,,,,,,883.0,
ZCTA5 12120,,,,,,950.0,
ZCTA5 12121,,,,,,,
ZCTA5 12122,,,,,,726.0,
ZCTA5 12123,,,,,,771.0,
ZCTA5 12124,,,,,,,
ZCTA5 12125,,,,,,951.0,
ZCTA5 12130,,,,,,1096.0,
ZCTA5 12131,,,,,,,
ZCTA5 12132,,,,,,,
ZCTA5 12134,,,,,,741.0,
ZCTA5 12136,,,,,,,
ZCTA5 12137,,,,,,848.0,
ZCTA5 12138,,,,,,803.0,
ZCTA5 12139,,,,,,,
ZCTA5 12140,,,,,,696.0,
ZCTA5 12143,,,,,,899.0,
ZCTA5 12144,,,,,,1038.0,
ZCTA5 12147,,,,,,1275.0,
ZCTA5 12148,,,,,,2623.0,
ZCTA5 12149,,,,,,727.0,
ZCTA5 12150,,,,,,,
ZCTA5 12151,,,,,,1294.0,
ZCTA5 12153,,,,,,,
ZCTA5 12154,,,,,,877.0,
ZCTA5 12155,,,,,,818.0,
ZCTA5 12156,,,,,,726.0,
ZCTA5 12157,,,,,,826.0,
ZCTA5 12158,,,,,,1064.0,
ZCTA5 12159,,,,,,1162.0,
ZCTA5 12160,,,,,,962.0,
ZCTA5 12161,,,,,,,
ZCTA5 12164,,,,,,725.0,
ZCTA5 12165,,,,,,1536.0,
ZCTA5 12166,,,,,,817.0,
ZCTA5 12167,,,,,,643.0,
ZCTA5 12168,,,,,,728.0,
ZCTA5 12169,,,,,,,
ZCTA5 12170,,,,,,1177.0,
ZCTA5 12172,,,,,,,
ZCTA5 12173,,,,,,1034.0,
ZCTA5 12174,,,,,,1243.0,
ZCTA5 12175,,,,,,988.0,
ZCTA5 12176,,,,,,,
ZCTA5 12177,,,,,,677.0,
ZCTA5 12180,,,,,,992.0,
ZCTA5 12182,,,,,,855.0,
ZCTA5 12183,,,,,,824.0,
ZCTA5 12184,,,,,,867.0,
ZCTA5 12185,,,,,,,
ZCTA5 12186,,,,,,1032.0,
ZCTA5 12187,,,,,,672.0,
ZCTA5 12188,,,,,,979.0,
ZCTA5 12189,,,,,,888.0,
ZCTA5 12190,,,,,,,
ZCTA5 12192,,,,,,1048.0,
ZCTA5 12193,,,,,,864.0,
ZCTA5 12194,,,,,,,
ZCTA5 12195,,,,,,,
ZCTA5 12196,,,,,,887.0,
ZCTA5 12197,,,,,,877.0,
