NAME,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price,total_population
ZCTA5 10451,,,,7989.0,2372.0,,
ZCTA5 10452,,,,20641.0,2655.0,,
ZCTA5 10453,,,,20838.0,3498.0,,
ZCTA5 10454,,,,7628.0,1485.0,,
ZCTA5 10455,,,,8586.0,1612.0,,
ZCTA5 10456,,,,18312.0,3499.0,,
ZCTA5 10457,,,,15073.0,2721.0,,
ZCTA5 10458,,,,16893.0,3730.0,,
ZCTA5 10459,,,,7656.0,1753.0,,
ZCTA5 10460,,,,10709.0,2690.0,,
ZCTA5 10461,,,,6751.0,5590.0,,
ZCTA5 10462,,,,12345.0,6834.0,,
ZCTA5 10463,,,,9338.0,8693.0,,
ZCTA5 10464,,,,159.0,479.0,,
ZCTA5 10465,,,,1942.0,4266.0,,
ZCTA5 10466,,,,11868.0,6435.0,,
ZCTA5 10467,,,,18605.0,7746.0,,
ZCTA5 10468,,,,20072.0,5130.0,,
ZCTA5 10469,,,,10039.0,7130.0,,
ZCTA5 10470,,,,2165.0,1791.0,,
ZCTA5 10471,,,,1829.0,3818.0,,
ZCTA5 10472,,,,16390.0,3329.0,,
ZCTA5 10473,,,,4908.0,4314.0,,
ZCTA5 10474,,,,2383.0,438.0,,
ZCTA5 10475,,,,2575.0,4602.0,,
ZCTA5 10501,,,,7.0,199.0,,
ZCTA5 10502,,,,305.0,972.0,,
ZCTA5 10503,,,,0.0,11.0,,
ZCTA5 10504,,,,246.0,1595.0,,
ZCTA5 10505,,,,48.0,92.0,,
ZCTA5 10506,,,,146.0,1315.0,,
ZCTA5 10507,,,,736.0,867.0,,
ZCTA5 10509,,,,1510.0,2974.0,,
ZCTA5 10510,,,,303.0,1877.0,,
ZCTA5 10511,,,,301.0,368.0,,
ZCTA5 10512,,,,737.0,3558.0,,
ZCTA5 10514,,,,776.0,2587.0,,
ZCTA5 10516,,,,201.0,953.0,,
ZCTA5 10517,,,,74.0,55.0,,
ZCTA5 10518,,,,35.0,287.0,,
ZCTA5 10519,,,,0.0,24.0,,
ZCTA5 10520,,,,1228.0,2535.0,,
ZCTA5 10522,,,,458.0,1779.0,,
ZCTA5 10523,,,,1240.0,1236.0,,
ZCTA5 10524,,,,215.0,815.0,,
ZCTA5 10526,,,,43.0,459.0,,
ZCTA5 10527,,,,1.0,242.0,,
ZCTA5 10528,,,,2067.0,2641.0,,
ZCTA5 10530,,,,944.0,3136.0,,
ZCTA5 10532,,,,247.0,692.0,,
ZCTA5 10533,,,,483.0,1373.0,,
ZCTA5 10535,,,,0.0,151.0,,
ZCTA5 10536,,,,631.0,2195.0,,
ZCTA5 10537,,,,107.0,321.0,,
ZCTA5 10538,,,,1392.0,3885.0,,
ZCTA5 10541,,,,989.0,3801.0,,
ZCTA5 10543,,,,2865.0,3016.0,,
ZCTA5 10545,,,,11.0,7.0,,
ZCTA5 10546,,,,51.0,177.0,,
ZCTA5 10547,,,,478.0,1003.0,,
ZCTA5 10548,,,,231.0,517.0,,
ZCTA5 10549,,,,2637.0,2968.0,,
ZCTA5 10550,,,,8180.0,1896.0,,
ZCTA5 10552,,,,2080.0,3264.0,,
ZCTA5 10553,,,,1323.0,712.0,,
ZCTA5 10560,,,,108.0,1028.0,,
ZCTA5 10562,,,,6425.0,4965.0,,
ZCTA5 10566,,,,4897.0,2504.0,,
ZCTA5 10567,,,,703.0,2776.0,,
ZCTA5 10570,,,,824.0,2578.0,,
ZCTA5 10573,,,,10265.0,4259.0,,
ZCTA5 10576,,,,147.0,1082.0,,
ZCTA5 10577,,,,298.0,488.0,,
ZCTA5 10578,,,,2.0,84.0,,
ZCTA5 10579,,,,270.0,1333.0,,
ZCTA5 10580,,,,1764.0,4264.0,,
ZCTA5 10583,,,,3505.0,7486.0,,
ZCTA5 10588,,,,116.0,394.0,,
ZCTA5 10589,,,,159.0,1715.0,,
ZCTA5 10590,,,,255.0,1577.0,,
ZCTA5 10591,,,,4556.0,4097.0,,
ZCTA5 10594,,,,428.0,779.0,,
ZCTA5 10595,,,,619.0,1107.0,,
ZCTA5 10596,,,,49.0,49.0,,
ZCTA5 10597,,,,86.0,226.0,,
ZCTA5 10598,,,,1151.0,4687.0,,
ZCTA5 10601,,,,2112.0,2034.0,,
ZCTA5 10603,,,,2408.0,3094.0,,
ZCTA5 10604,,,,2295.0,1729.0,,
ZCTA5 10605,,,,1804.0,3444.0,,
ZCTA5 10606,,,,4362.0,1776.0,,
ZCTA5 10607,,,,740.0,1270.0,,
ZCTA5 10701,,,,12859.0,5233.0,,
ZCTA5 10703,,,,2886.0,2112.0,,
ZCTA5 10704,,,,2847.0,3768.0,,
ZCTA5 10705,,,,8314.0,3373.0,,
ZCTA5 10706,,,,364.0,1509.0,,
ZCTA5 10707,,,,910.0,1936.0,,
ZCTA5 10708,,,,1124.0,4730.0,,
ZCTA5 10709,,,,554.0,2024.0,,
ZCTA5 10710,,,,2616.0,3954.0,,
ZCTA5 10801,,,,7902.0,3783.0,,
ZCTA5 10803,,,,553.0,2541.0,,
ZCTA5 10804,,,,796.0,3024.0,,
ZCTA5 10805,,,,2998.0,2316.0,,
ZCTA5 10901,,,,1650.0,4332.0,,
ZCTA5 10910,,,,0.0,0.0,,
ZCTA5 10911,,,,0.0,0.0,,
ZCTA5 10913,,,,225.0,627.0,,
ZCTA5 10914,,,,0.0,64.0,,
ZCTA5 10915,,,,0.0,37.0,,
ZCTA5 10916,,,,12.0,527.0,,
ZCTA5 10917,,,,302.0,202.0,,
ZCTA5 10918,,,,529.0,1622.0,,
ZCTA5 10919,,,,9.0,142.0,,
ZCTA5 10920,,,,426.0,1658.0,,
ZCTA5 10921,,,,319.0,460.0,,
ZCTA5 10922,,,,46.0,144.0,,
ZCTA5 10923,,,,1036.0,1126.0,,
ZCTA5 10924,,,,526.0,1736.0,,
ZCTA5 10925,,,,204.0,602.0,,
ZCTA5 10926,,,,249.0,381.0,,
ZCTA5 10927,,,,3144.0,966.0,,
ZCTA5 10928,,,,169.0,374.0,,
ZCTA5 10930,,,,232.0,1670.0,,
ZCTA5 10931,,,,67.0,76.0,,
ZCTA5 10932,,,,0.0,0.0,,
ZCTA5 10933,,,,0.0,37.0,,
ZCTA5 10940,,,,5106.0,4474.0,,
ZCTA5 10941,,,,623.0,1445.0,,
ZCTA5 10950,,,,1487.0,4588.0,,
ZCTA5 10952,,,,2700.0,3206.0,,
ZCTA5 10953,,,,0.0,11.0,,
ZCTA5 10954,,,,1876.0,4141.0,,
ZCTA5 10956,,,,1158.0,5950.0,,
ZCTA5 10958,,,,204.0,331.0,,
ZCTA5 10960,,,,1842.0,2430.0,,
ZCTA5 10962,,,,500.0,1045.0,,
ZCTA5 10963,,,,257.0,288.0,,
ZCTA5 10964,,,,13.0,249.0,,
ZCTA5 10965,,,,445.0,2389.0,,
ZCTA5 10968,,,,170.0,564.0,,
ZCTA5 10969,,,,367.0,227.0,,
ZCTA5 10970,,,,880.0,1615.0,,
ZCTA5 10973,,,,28.0,249.0,,
ZCTA5 10974,,,,109.0,498.0,,
ZCTA5 10975,,,,9.0,63.0,,
ZCTA5 10976,,,,22.0,408.0,,
ZCTA5 10977,,,,12595.0,5563.0,,
ZCTA5 10979,,,,26.0,30.0,,
ZCTA5 10980,,,,686.0,2088.0,,
ZCTA5 10983,,,,199.0,1188.0,,
ZCTA5 10984,,,,123.0,531.0,,
ZCTA5 10985,,,,0.0,0.0,,
ZCTA5 10986,,,,38.0,281.0,,
ZCTA5 10987,,,,146.0,728.0,,
ZCTA5 10988,,,,19.0,61.0,,
ZCTA5 10989,,,,792.0,2092.0,,
ZCTA5 10990,,,,623.0,3410.0,,
ZCTA5 10992,,,,105.0,894.0,,
ZCTA5 10993,,,,565.0,281.0,,
ZCTA5 10994,,,,287.0,1038.0,,
ZCTA5 10996,,,,139.0,281.0,,
ZCTA5 10998,,,,12.0,392.0,,
ZCTA5 11001,,,,1514.0,4261.0,,
ZCTA5 11003,,,,6808.0,5465.0,,
ZCTA5 11004,,,,1772.0,2869.0,,
ZCTA5 11005,,,,9.0,479.0,,
ZCTA5 11010,,,,1352.0,3140.0,,
ZCTA5 11020,,,,402.0,998.0,,
ZCTA5 11021,,,,1342.0,4137.0,,
ZCTA5 11023,,,,629.0,1599.0,,
ZCTA5 11024,,,,619.0,1294.0,,
ZCTA5 11030,,,,621.0,4176.0,,
ZCTA5 11040,,,,3373.0,6840.0,,
ZCTA5 11042,,,,6.0,60.0,,
ZCTA5 11050,,,,3769.0,6155.0,,
ZCTA5 11096,,,,1407.0,530.0,,
ZCTA5 11101,,,,5221.0,3756.0,,
ZCTA5 11102,,,,8577.0,6396.0,,
ZCTA5 11103,,,,7473.0,8105.0,,
ZCTA5 11104,,,,8020.0,5060.0,,
ZCTA5 11105,,,,6887.0,7946.0,,
ZCTA5 11106,,,,7723.0,6288.0,,
ZCTA5 11109,,,,676.0,979.0,,
ZCTA5 11201,,,,4731.0,12672.0,,
ZCTA5 11203,,,,14073.0,7366.0,,
ZCTA5 11204,,,,15742.0,7038.0,,
ZCTA5 11205,,,,4033.0,4855.0,,
ZCTA5 11206,,,,9823.0,5935.0,,
ZCTA5 11207,,,,12933.0,4354.0,,
ZCTA5 11208,,,,14681.0,4518.0,,
ZCTA5 11209,,,,8073.0,12991.0,,
ZCTA5 11210,,,,9210.0,7426.0,,
ZCTA5 11211,,,,8975.0,14067.0,,
ZCTA5 11212,,,,11832.0,3759.0,,
ZCTA5 11213,,,,10929.0,4997.0,,
ZCTA5 11214,,,,15444.0,7679.0,,
ZCTA5 11215,,,,4838.0,16737.0,,
ZCTA5 11216,,,,7111.0,6918.0,,
ZCTA5 11217,,,,4091.0,9344.0,,
ZCTA5 11218,,,,14738.0,10429.0,,
ZCTA5 11219,,,,20209.0,6390.0,,
ZCTA5 11220,,,,35388.0,8136.0,,
ZCTA5 11221,,,,12621.0,5617.0,,
ZCTA5 11222,,,,6878.0,7732.0,,
ZCTA5 11223,,,,12392.0,7279.0,,
ZCTA5 11224,,,,4556.0,5958.0,,
ZCTA5 11225,,,,12453.0,6660.0,,
ZCTA5 11226,,,,25738.0,8287.0,,
ZCTA5 11228,,,,5900.0,4614.0,,
ZCTA5 11229,,,,10404.0,11855.0,,
ZCTA5 11230,,,,15245.0,12309.0,,
ZCTA5 11231,,,,3285.0,8478.0,,
ZCTA5 11232,,,,8487.0,2585.0,,
ZCTA5 11233,,,,7246.0,5194.0,,
ZCTA5 11234,,,,9222.0,11721.0,,
ZCTA5 11235,,,,11784.0,15955.0,,
ZCTA5 11236,,,,15372.0,10034.0,,
ZCTA5 11237,,,,18997.0,3137.0,,
ZCTA5 11238,,,,5444.0,11318.0,,
ZCTA5 11239,,,,543.0,1153.0,,
ZCTA5 11351,,,,0.0,0.0,,
ZCTA5 11354,,,,17012.0,8742.0,,
ZCTA5 11355,,,,30786.0,11913.0,,
ZCTA5 11356,,,,4501.0,2979.0,,
ZCTA5 11357,,,,3316.0,6192.0,,
ZCTA5 11358,,,,8600.0,6410.0,,
ZCTA5 11359,,,,0.0,0.0,,
ZCTA5 11360,,,,2036.0,4699.0,,
ZCTA5 11361,,,,4181.0,5148.0,,
ZCTA5 11362,,,,1841.0,4062.0,,
ZCTA5 11363,,,,1066.0,1854.0,,
ZCTA5 11364,,,,4174.0,6347.0,,
ZCTA5 11365,,,,8245.0,7025.0,,
ZCTA5 11366,,,,2152.0,2887.0,,
ZCTA5 11367,,,,4525.0,6647.0,,
ZCTA5 11368,,,,45511.0,6230.0,,
ZCTA5 11369,,,,12154.0,3176.0,,
ZCTA5 11370,,,,8872.0,3214.0,,
ZCTA5 11371,,,,0.0,0.0,,
ZCTA5 11372,,,,22930.0,8775.0,,
ZCTA5 11373,,,,39653.0,12663.0,,
ZCTA5 11374,,,,8456.0,10062.0,,
ZCTA5 11375,,,,9879.0,16171.0,,
ZCTA5 11377,,,,28608.0,12750.0,,
ZCTA5 11378,,,,4702.0,3590.0,,
ZCTA5 11379,,,,3429.0,4279.0,,
ZCTA5 11385,,,,22590.0,8387.0,,
ZCTA5 11411,,,,2379.0,2798.0,,
ZCTA5 11412,,,,4590.0,3886.0,,
ZCTA5 11413,,,,4975.0,4336.0,,
ZCTA5 11414,,,,1319.0,3200.0,,
ZCTA5 11415,,,,2721.0,3129.0,,
ZCTA5 11416,,,,5423.0,1857.0,,
ZCTA5 11417,,,,5646.0,2407.0,,
ZCTA5 11418,,,,9283.0,3912.0,,
ZCTA5 11419,,,,15035.0,3983.0,,
ZCTA5 11420,,,,9398.0,3971.0,,
ZCTA5 11421,,,,8470.0,4088.0,,
ZCTA5 11422,,,,4241.0,4084.0,,
ZCTA5 11423,,,,6228.0,3388.0,,
ZCTA5 11424,,,,0.0,0.0,,
ZCTA5 11425,,,,0.0,0.0,,
ZCTA5 11426,,,,2365.0,3052.0,,
ZCTA5 11427,,,,3998.0,4024.0,,
ZCTA5 11428,,,,4055.0,2767.0,,
ZCTA5 11429,,,,4885.0,2658.0,,
ZCTA5 11430,,,,0.0,0.0,,
ZCTA5 11432,,,,14642.0,7782.0,,
ZCTA5 11433,,,,4243.0,2053.0,,
ZCTA5 11434,,,,7440.0,5299.0,,
ZCTA5 11435,,,,12813.0,6680.0,,
ZCTA5 11436,,,,2826.0,1197.0,,
ZCTA5 11451,,,,0.0,0.0,,
ZCTA5 11501,,,,2389.0,2741.0,,
ZCTA5 11507,,,,822.0,1385.0,,
ZCTA5 11509,,,,19.0,466.0,,
ZCTA5 11510,,,,2911.0,5315.0,,
ZCTA5 11514,,,,186.0,891.0,,
ZCTA5 11516,,,,526.0,1172.0,,
ZCTA5 11518,,,,509.0,1330.0,,
ZCTA5 11520,,,,7551.0,4278.0,,
ZCTA5 11530,,,,828.0,5663.0,,
ZCTA5 11542,,,,4822.0,3910.0,,
ZCTA5 11545,,,,381.0,2698.0,,
ZCTA5 11547,,,,66.0,189.0,,
ZCTA5 11548,,,,253.0,291.0,,
ZCTA5 11549,,,,225.0,84.0,,
ZCTA5 11550,,,,14471.0,3934.0,,
ZCTA5 11552,,,,1425.0,3181.0,,
ZCTA5 11553,,,,4688.0,2312.0,,
ZCTA5 11554,,,,2637.0,4831.0,,
ZCTA5 11556,,,,0.0,0.0,,
ZCTA5 11557,,,,380.0,1580.0,,
ZCTA5 11558,,,,468.0,981.0,,
ZCTA5 11559,,,,356.0,1292.0,,
ZCTA5 11560,,,,484.0,1580.0,,
ZCTA5 11561,,,,1951.0,7480.0,,
ZCTA5 11563,,,,910.0,3846.0,,
ZCTA5 11565,,,,250.0,1649.0,,
ZCTA5 11566,,,,570.0,5765.0,,
ZCTA5 11568,,,,279.0,635.0,,
ZCTA5 11569,,,,0.0,283.0,,
ZCTA5 11570,,,,941.0,5425.0,,
ZCTA5 11572,,,,755.0,4406.0,,
ZCTA5 11575,,,,2638.0,1307.0,,
ZCTA5 11576,,,,292.0,3009.0,,
ZCTA5 11577,,,,988.0,2710.0,,
ZCTA5 11579,,,,78.0,1126.0,,
ZCTA5 11580,,,,4695.0,5924.0,,
ZCTA5 11581,,,,1724.0,3323.0,,
ZCTA5 11590,,,,7396.0,5523.0,,
ZCTA5 11596,,,,433.0,1724.0,,
ZCTA5 11598,,,,874.0,2543.0,,
ZCTA5 11691,,,,10259.0,4767.0,,
ZCTA5 11692,,,,1685.0,1338.0,,
ZCTA5 11693,,,,652.0,1199.0,,
ZCTA5 11694,,,,1217.0,3162.0,,
ZCTA5 11697,,,,0.0,885.0,,
ZCTA5 11701,,,,2979.0,2720.0,,
ZCTA5 11702,,,,716.0,2008.0,,
ZCTA5 11703,,,,451.0,1669.0,,
ZCTA5 11704,,,,2354.0,3786.0,,
ZCTA5 11705,,,,63.0,964.0,,
ZCTA5 11706,,,,9739.0,5982.0,,
ZCTA5 11709,,,,189.0,999.0,,
ZCTA5 11710,,,,564.0,5046.0,,
ZCTA5 11713,,,,579.0,879.0,,
ZCTA5 11714,,,,989.0,3359.0,,
ZCTA5 11715,,,,45.0,620.0,,
ZCTA5 11716,,,,202.0,986.0,,
ZCTA5 11717,,,,15745.0,3312.0,,
ZCTA5 11718,,,,21.0,567.0,,
ZCTA5 11719,,,,72.0,381.0,,
ZCTA5 11720,,,,1807.0,3141.0,,
ZCTA5 11721,,,,91.0,1237.0,,
ZCTA5 11722,,,,8233.0,2505.0,,
ZCTA5 11724,,,,53.0,665.0,,
ZCTA5 11725,,,,571.0,4619.0,,
ZCTA5 11726,,,,4281.0,1553.0,,
ZCTA5 11727,,,,2140.0,3453.0,,
ZCTA5 11729,,,,1963.0,3101.0,,
ZCTA5 11730,,,,314.0,1568.0,,
ZCTA5 11731,,,,751.0,5175.0,,
ZCTA5 11732,,,,41.0,599.0,,
ZCTA5 11733,,,,1033.0,2616.0,,
ZCTA5 11735,,,,2030.0,4593.0,,
ZCTA5 11738,,,,854.0,1691.0,,
ZCTA5 11739,,,,5.0,335.0,,
ZCTA5 11740,,,,377.0,1585.0,,
ZCTA5 11741,,,,792.0,3376.0,,
ZCTA5 11742,,,,513.0,1375.0,,
ZCTA5 11743,,,,2059.0,8650.0,,
ZCTA5 11746,,,,7100.0,10012.0,,
ZCTA5 11747,,,,491.0,3656.0,,
ZCTA5 11749,,,,391.0,451.0,,
ZCTA5 11751,,,,296.0,1865.0,,
ZCTA5 11752,,,,280.0,913.0,,
ZCTA5 11753,,,,648.0,2785.0,,
ZCTA5 11754,,,,388.0,2971.0,,
ZCTA5 11755,,,,327.0,1716.0,,
ZCTA5 11756,,,,1423.0,5180.0,,
ZCTA5 11757,,,,2170.0,4223.0,,
ZCTA5 11758,,,,905.0,8099.0,,
ZCTA5 11762,,,,278.0,3409.0,,
ZCTA5 11763,,,,1950.0,2889.0,,
ZCTA5 11764,,,,309.0,1708.0,,
ZCTA5 11765,,,,41.0,138.0,,
ZCTA5 11766,,,,329.0,1734.0,,
ZCTA5 11767,,,,230.0,1983.0,,
ZCTA5 11768,,,,303.0,4753.0,,
ZCTA5 11769,,,,141.0,1199.0,,
ZCTA5 11770,,,,0.0,67.0,,
ZCTA5 11771,,,,322.0,1984.0,,
ZCTA5 11772,,,,3492.0,3831.0,,
ZCTA5 11776,,,,1791.0,2806.0,,
ZCTA5 11777,,,,560.0,1284.0,,
ZCTA5 11778,,,,338.0,1090.0,,
ZCTA5 11779,,,,1286.0,3939.0,,
ZCTA5 11780,,,,362.0,2473.0,,
ZCTA5 11782,,,,247.0,1973.0,,
ZCTA5 11783,,,,411.0,3308.0,,
ZCTA5 11784,,,,1268.0,2284.0,,
ZCTA5 11786,,,,161.0,850.0,,
ZCTA5 11787,,,,378.0,5509.0,,
ZCTA5 11788,,,,780.0,2661.0,,
ZCTA5 11789,,,,187.0,1071.0,,
ZCTA5 11790,,,,1559.0,2645.0,,
ZCTA5 11791,,,,1176.0,5563.0,,
ZCTA5 11792,,,,292.0,1224.0,,
ZCTA5 11793,,,,745.0,4962.0,,
ZCTA5 11794,,,,601.0,35.0,,
ZCTA5 11795,,,,244.0,3532.0,,
ZCTA5 11796,,,,17.0,344.0,,
ZCTA5 11797,,,,247.0,2092.0,,
ZCTA5 11798,,,,2295.0,1251.0,,
ZCTA5 11801,,,,3003.0,5554.0,,
ZCTA5 11803,,,,925.0,5309.0,,
ZCTA5 11804,,,,134.0,1002.0,,
ZCTA5 11901,,,,3755.0,2008.0,,
ZCTA5 11930,,,,76.0,348.0,,
ZCTA5 11931,,,,0.0,46.0,,
ZCTA5 11932,,,,41.0,205.0,,
ZCTA5 11933,,,,186.0,577.0,,
ZCTA5 11934,,,,590.0,805.0,,
ZCTA5 11935,,,,0.0,621.0,,
ZCTA5 11937,,,,2683.0,3001.0,,
ZCTA5 11939,,,,100.0,223.0,,
ZCTA5 11940,,,,78.0,517.0,,
ZCTA5 11941,,,,93.0,257.0,,
ZCTA5 11942,,,,64.0,768.0,,
ZCTA5 11944,,,,522.0,474.0,,
ZCTA5 11946,,,,2394.0,2288.0,,
ZCTA5 11947,,,,0.0,0.0,,
ZCTA5 11948,,,,0.0,159.0,,
ZCTA5 11949,,,,172.0,1807.0,,
ZCTA5 11950,,,,1260.0,628.0,,
ZCTA5 11951,,,,223.0,559.0,,
ZCTA5 11952,,,,50.0,854.0,,
ZCTA5 11953,,,,809.0,1559.0,,
ZCTA5 11954,,,,473.0,637.0,,
ZCTA5 11955,,,,148.0,281.0,,
ZCTA5 11956,,,,50.0,54.0,,
ZCTA5 11957,,,,11.0,164.0,,
ZCTA5 11958,,,,0.0,167.0,,
ZCTA5 11959,,,,13.0,139.0,,
ZCTA5 11960,,,,0.0,276.0,,
ZCTA5 11961,,,,237.0,1116.0,,
ZCTA5 11962,,,,12.0,86.0,,
ZCTA5 11963,,,,755.0,1378.0,,
ZCTA5 11964,,,,170.0,283.0,,
ZCTA5 11965,,,,0.0,271.0,,
ZCTA5 11967,,,,1547.0,1923.0,,
ZCTA5 11968,,,,1375.0,1950.0,,
ZCTA5 11970,,,,0.0,141.0,,
ZCTA5 11971,,,,142.0,1064.0,,
ZCTA5 11972,,,,103.0,115.0,,
ZCTA5 11973,,,,10.0,0.0,,
ZCTA5 11975,,,,3.0,94.0,,
ZCTA5 11976,,,,166.0,353.0,,
ZCTA5 11977,,,,45.0,544.0,,
ZCTA5 11978,,,,239.0,654.0,,
ZCTA5 11980,,,,195.0,528.0,,
ZCTA5 12007,,,,0.0,0.0,,
ZCTA5 12008,,,,0.0,31.0,,
ZCTA5 12009,,,,233.0,957.0,,
ZCTA5 12010,,,,631.0,2142.0,,
ZCTA5 12015,,,,70.0,311.0,,
ZCTA5 12017,,,,3.0,46.0,,
ZCTA5 12018,,,,186.0,866.0,,
ZCTA5 12019,,,,332.0,2318.0,,
ZCTA5 12020,,,,370.0,4269.0,,
ZCTA5 12022,,,,0.0,104.0,,
ZCTA5 12023,,,,20.0,274.0,,
ZCTA5 12024,,,,0.0,0.0,,
ZCTA5 12025,,,,6.0,425.0,,
ZCTA5 12027,,,,30.0,682.0,,
ZCTA5 12028,,,,7.0,141.0,,
ZCTA5 12029,,,,0.0,164.0,,
ZCTA5 12031,,,,0.0,10.0,,
ZCTA5 12032,,,,15.0,51.0,,
ZCTA5 12033,,,,31.0,1187.0,,
ZCTA5 12035,,,,0.0,66.0,,
ZCTA5 12036,,,,0.0,7.0,,
ZCTA5 12037,,,,77.0,503.0,,
ZCTA5 12040,,,,5.0,5.0,,
ZCTA5 12041,,,,0.0,30.0,,
ZCTA5 12042,,,,0.0,16.0,,
ZCTA5 12043,,,,47.0,662.0,,
ZCTA5 12045,,,,25.0,0.0,,
ZCTA5 12046,,,,0.0,49.0,,
ZCTA5 12047,,,,464.0,1791.0,,
ZCTA5 12051,,,,189.0,356.0,,
ZCTA5 12052,,,,4.0,147.0,,
ZCTA5 12053,,,,9.0,384.0,,
ZCTA5 12054,,,,475.0,2947.0,,
ZCTA5 12056,,,,38.0,202.0,,
ZCTA5 12057,,,,14.0,125.0,,
ZCTA5 12058,,,,1.0,111.0,,
ZCTA5 12059,,,,34.0,233.0,,
ZCTA5 12060,,,,29.0,197.0,,
ZCTA5 12061,,,,255.0,1455.0,,
ZCTA5 12062,,,,15.0,206.0,,
ZCTA5 12063,,,,0.0,69.0,,
ZCTA5 12064,,,,11.0,56.0,,
ZCTA5 12065,,,,1296.0,7458.0,,
ZCTA5 12066,,,,8.0,199.0,,
ZCTA5 12067,,,,181.0,182.0,,
ZCTA5 12068,,,,18.0,236.0,,
ZCTA5 12069,,,,0.0,0.0,,
ZCTA5 12070,,,,49.0,130.0,,
ZCTA5 12071,,,,0.0,10.0,,
