NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_median_price,white_non-hispanic_percent,foreign_born_not_a_us_citizen_percent,bachelors_percent
10452,75452,31.8,1371,29579.0,36697,5102,1166.0,0.01817049249854212,0.4863621905317288,0.06761914859778402
10453,81716,31.0,1211,29136.0,39204,4891,1166.0,0.014819619168828626,0.47975916589162465,0.05985363943413775
10454,37212,30.7,1311,21447.0,14877,1576,787.0,0.03523057078361819,0.39979039019671075,0.04235192948511233
10455,41951,30.5,657,28585.0,17192,2269,1005.0,0.0156611284593931,0.40981144668780245,0.05408691091988272
10456,92717,31.1,1538,27917.0,38403,5492,1054.0,0.016588112212431377,0.41419588640702354,0.0592340131798915
10457,74822,30.0,926,29767.0,34843,4012,1184.0,0.012376039132875357,0.4656785437438187,0.05362059287375371
10458,85620,28.9,6832,35423.0,39892,4663,1265.0,0.07979444055127306,0.4659191777622051,0.05446157439850502
10459,48780,32.4,843,29284.0,20992,3371,1040.0,0.017281672816728166,0.43034030340303403,0.06910619106191061
10460,59432,32.5,1620,27545.0,26565,3559,1094.0,0.027258042805222777,0.4469814241486068,0.05988356440974559
10461,49690,38.4,15263,58305.0,17622,6279,1413.0,0.3071644194002818,0.3546387603139465,0.12636345341114913
10462,75714,36.6,8966,54278.0,32427,8915,1382.0,0.11841931478986713,0.4282827482367858,0.11774572734236732
10463,71132,40.4,22166,58408.0,26909,10103,1364.0,0.3116178372603048,0.3782966878479447,0.14203171568351797
10464,4531,42.1,2379,96366.0,1287,747,1426.0,0.5250496579121606,0.28404325755903775,0.1648642683734275
10465,43671,41.9,18013,75617.0,9707,4374,1417.0,0.4124705181928511,0.22227565203453092,0.10015799958782716
10466,75039,36.6,2236,58393.0,36210,7598,1348.0,0.02979783845733552,0.4825490744812697,0.10125401457908555
10467,101255,34.3,9355,39372.0,45047,8811,1316.0,0.0923904992346057,0.44488667226309814,0.08701792504073873
10468,78881,32.2,2323,37804.0,41952,5259,1286.0,0.029449423815621,0.5318390994028981,0.06667004728641879
10469,72384,40.3,7267,65399.0,32693,8171,1413.0,0.10039511494252873,0.45166058797524317,0.11288406277630415
10470,15716,39.2,5582,61266.0,6299,2293,1386.0,0.35517943497073046,0.4008017307202851,0.1459022652074319
10471,22422,43.9,12962,88722.0,5620,3921,1600.0,0.5780929444295781,0.25064668629025066,0.17487289269467488
10472,67948,32.2,1948,33498.0,33744,4423,1204.0,0.0286689821628304,0.4966150585742038,0.06509389533172426
10473,59579,35.7,1657,41508.0,18581,4884,941.0,0.02781181288709109,0.31187163262223266,0.08197519260141996
10474,12179,30.7,188,22965.0,5203,719,1121.0,0.01543640692996141,0.427210772641432,0.05903604565235241
10475,42818,47.2,2843,51951.0,15369,5307,1017.0,0.06639730954271568,0.35893782988462797,0.12394320145733102
11003,44572,39.1,7079,104349.0,20160,6437,1792.0,0.1588216817733106,0.45230189356546713,0.14441802028179127
11004,15098,44.7,5060,95436.0,5972,2958,1613.0,0.33514372764604583,0.39554907934825806,0.19591998940256988
11005,1759,82.1,1691,55313.0,208,416,1691.5,0.9613416714042069,0.11824900511654349,0.23649801023308697
11010,24752,42.5,17005,111135.0,5744,3692,1770.0,0.6870151906916613,0.23206205559146736,0.14915966386554622
11020,5774,45.5,2407,158295.0,2144,1311,1470.0,0.41686872185659857,0.3713197090405265,0.22705230342916521
11021,18245,46.0,11934,102596.0,5871,4172,1859.0,0.6540970128802411,0.3217867909016169,0.22866538777747328
11023,9301,39.0,7723,130061.0,3106,1712,3123.0,0.8303408235673584,0.33394258681862166,0.18406622943769488
11024,7786,31.6,6194,128450.0,2900,1230,2036.0,0.7955304392499358,0.3724633958386848,0.15797585409709736
11030,18578,47.6,13394,200703.0,3930,4596,1570.0,0.7209602755947896,0.21154053181182042,0.24738938529443427
11040,41592,44.4,17725,129344.0,15810,8559,1868.0,0.4261636853241008,0.3801211771494518,0.20578476630121176
11042,506,85.7,323,131613.0,140,22,1982.5,0.6383399209486166,0.2766798418972332,0.043478260869565216
11050,30357,41.5,21338,133882.0,6962,6665,2097.0,0.7029021313041474,0.22933754982376386,0.2195539743716441
11096,8362,33.7,2341,60675.0,3178,640,1473.0,0.279956948098541,0.3800526189906721,0.07653671370485529
11101,31366,34.0,10358,75581.0,11768,6929,1831.0,0.33023018555123385,0.37518331951794937,0.22090798954281707
11102,29747,34.3,13527,71382.0,12249,7705,1768.0,0.4547349312535718,0.4117726157259556,0.25901771607220897
11103,35995,33.9,20863,76234.0,15174,9933,1751.0,0.5796082789276288,0.42155854979858315,0.27595499374913185
11104,25114,38.0,10982,67751.0,12535,6002,1636.0,0.4372859759496695,0.4991239945846938,0.23899020466671975
11105,36983,35.7,23354,79883.0,14807,9269,1799.0,0.6314793283400482,0.40037314441770544,0.250628667225482
11106,37690,35.8,15701,68530.0,16114,9494,1666.0,0.41658264791721944,0.427540461660918,0.2518970549217299
11109,5980,33.4,3525,160625.0,2622,2037,3267.0,0.5894648829431438,0.43846153846153846,0.34063545150501673
11201,63378,34.9,37298,129248.0,14111,17220,2523.0,0.5885007415822525,0.22264823755877433,0.2717031146454606
11203,76085,40.2,2837,54457.0,39951,8954,1342.0,0.03728724452914504,0.5250837878688309,0.11768416902148912
11204,76395,34.7,40269,53093.0,36489,9317,1420.0,0.5271156489299038,0.4776359709405066,0.12195824334053276
11205,46843,29.5,20745,58872.0,10033,7462,1454.0,0.44286232734880343,0.21418354930299086,0.1592980808231753
11206,88422,29.3,30150,39753.0,25389,11194,1142.0,0.34097848951618376,0.28713442355974755,0.12659745312252607
11207,91083,35.2,4524,39382.0,32036,7463,1219.0,0.04966898323507131,0.3517231536071495,0.08193625594238223
11208,101313,32.3,2747,42403.0,43480,6433,1287.0,0.02711399326838609,0.4291650627264023,0.0634962936641892
11209,67782,41.2,43607,77917.0,23277,14725,1604.0,0.6433418901773332,0.34340975480215985,0.21724056534183117
11210,64665,36.3,19346,69385.0,26592,8893,1400.0,0.2991726590891518,0.41122709348179076,0.13752416299389159
11211,103123,31.0,66242,81228.0,27354,23249,1931.0,0.6423591245405972,0.2652560534507336,0.22544922083337374
11212,75605,38.3,1286,26521.0,28351,5589,942.0,0.017009457046491636,0.3749884266913564,0.07392368229614443
11213,67056,33.7,14719,44831.0,24348,8239,1257.0,0.21950310188499164,0.3630994989262706,0.12286745406824147
11214,92644,39.5,37917,56911.0,53793,13661,1430.0,0.40927636975950954,0.5806420275463063,0.1474569319114028
11215,69873,36.5,47251,132091.0,14587,18919,2270.0,0.6762411804273467,0.20876447268615916,0.27076266941450916
11216,57786,33.8,16386,67795.0,15345,13278,1520.0,0.2835634928875506,0.265548748831897,0.22977883916519573
11217,41813,34.6,21270,119375.0,9065,11119,2129.0,0.5086934685384928,0.21679860330519216,0.26592208164924785
11218,72413,35.3,37962,73470.0,26979,11708,1593.0,0.5242428845649262,0.3725712233991134,0.16168367558311353
11219,89371,27.7,54475,40683.0,33147,6222,1433.0,0.609537769522552,0.3708921238433049,0.06961989907240604
11220,93170,34.8,12918,50191.0,55320,8652,1399.0,0.13864977997209402,0.5937533540839326,0.092862509391435
11221,83322,32.0,14469,56900.0,24128,12671,1473.0,0.1736516166198603,0.28957538225198626,0.15207268188473633
11222,36872,34.9,27178,93488.0,10743,11766,2052.0,0.737090475157301,0.2913592970275548,0.3191039270991538
11223,81388,36.7,42870,54023.0,40089,11067,1349.0,0.5267361281761439,0.49256647171573203,0.13597827689585687
11224,45795,47.7,23273,32549.0,22409,6938,847.0,0.5081995851075445,0.4893328966044328,0.15150125559558905
11225,56859,35.5,14747,59820.0,23085,10199,1444.0,0.25936087514729417,0.40600432649184826,0.17937353805026468
11226,99558,34.5,12931,58257.0,45813,13267,1425.0,0.1298840876674903,0.4601639245464955,0.1332590048012214
11228,44348,41.5,21236,72902.0,19661,7195,1469.0,0.478849102552539,0.4433345359429963,0.16223955984486335
11229,83119,40.8,48242,64631.0,40762,13210,1374.0,0.5803967805194962,0.49040532248944285,0.15892876478302193
11230,86139,33.9,57089,53070.0,37084,12532,1397.0,0.6627543853539047,0.4305134724108708,0.1454857846039541
11231,37874,35.9,22249,99643.0,7888,8255,1805.0,0.5874478534086709,0.2082695252679939,0.21795955008713103
11232,26430,34.2,6045,61200.0,11338,3555,1561.0,0.22871736662883088,0.4289822171774499,0.1345062429057889
11233,79439,33.2,6910,44905.0,20343,9309,1260.0,0.08698498218759047,0.2560832840292552,0.11718425458527927
11234,93534,40.7,34833,85807.0,37026,13828,1508.0,0.3724100327153762,0.39585605234460197,0.14783928838711058
11235,78775,44.2,57362,54646.0,51372,16947,1356.0,0.7281751824817518,0.6521358298952713,0.21513170422088226
11236,100844,38.0,4165,70793.0,48862,12782,1422.0,0.041301416048550234,0.4845305620562453,0.1267502280750466
11237,48876,30.7,9474,53303.0,21464,7879,1578.0,0.19383746624109993,0.4391521401096653,0.16120386283656601
11238,55210,36.1,25250,91846.0,13032,15253,1876.0,0.4573446839340699,0.23604419489222966,0.27627241441767797
11239,12772,50.6,2593,29172.0,4744,1244,718.0,0.20302223614155968,0.3714375195740683,0.0974005637331663
11354,53684,45.5,8508,40786.0,36214,5578,1495.0,0.15848297444303702,0.6745771552045302,0.10390432903658446
11355,80987,43.1,5842,42507.0,58170,7798,1444.0,0.07213503401780533,0.7182634249941349,0.09628705841678294
11356,23494,38.5,5514,61859.0,11170,2286,1712.0,0.23469822082233763,0.4754405380097046,0.09730143866519111
11357,39407,46.7,23240,85818.0,14381,6866,1793.0,0.5897429390717385,0.3649351638033852,0.17423300428857816
11358,36515,44.4,12186,68848.0,18880,5210,1704.0,0.3337258660824319,0.5170477885800356,0.1426810899630289
11360,18954,49.4,9491,83063.0,7096,4355,2064.0,0.50073863036826,0.37438007808378176,0.22976680384087791
11361,27201,43.8,11123,87892.0,11515,5089,1843.0,0.4089187897503768,0.42333002463144737,0.187088709973898
11362,18343,50.3,7765,93333.0,7689,3756,1944.0,0.4233222482690945,0.4191789783568664,0.2047647603990623
11363,7096,46.4,3488,101019.0,2304,1680,2188.0,0.4915445321307779,0.3246899661781285,0.23675310033821872
11364,36215,44.9,11902,82028.0,16758,6804,1801.0,0.3286483501311611,0.4627364351787933,0.18787795112522435
11365,44738,41.4,10734,67642.0,21025,7326,1581.0,0.23993026062854844,0.4699584246054808,0.16375340873530334
11366,14360,40.6,5374,84301.0,7181,2664,1770.0,0.3742339832869081,0.5000696378830084,0.18551532033426185
11367,41207,36.6,18921,63546.0,18439,6324,1403.0,0.45916955857014585,0.4474725168053971,0.15346907078894362
11368,112088,32.9,4178,54211.0,69612,6971,1622.0,0.03727428449075726,0.6210477481978446,0.062192206123759905
11369,31481,38.9,2735,54184.0,17414,2661,1583.0,0.08687779930751882,0.5531590483148566,0.08452717512150186
11370,31580,37.6,7744,63706.0,14870,3163,1691.0,0.24521849271690943,0.47086763774540846,0.10015832805573148
11372,62854,40.6,11038,60659.0,39476,8272,1516.0,0.1756133261208515,0.6280586756610558,0.13160658032901645
11373,94437,38.2,5838,54584.0,65226,13292,1544.0,0.06181899043806983,0.6906826773404492,0.14074991793470779
11374,43507,42.3,18734,66795.0,26071,10321,1664.0,0.43059737513503576,0.5992369044061875,0.23722619348610569
11375,73034,43.0,36346,84713.0,34275,18087,1763.0,0.4976586247501164,0.46930196894597037,0.24765177862365473
11377,83825,40.5,17359,58948.0,50120,13208,1511.0,0.2070861914703251,0.5979123173277662,0.15756635848493886
11378,38524,38.2,20629,77710.0,15885,4873,1647.0,0.5354843733776348,0.4123403592565673,0.12649257605648426
11379,37991,41.9,25310,83883.0,13994,5941,1585.0,0.6662104182569556,0.3683503987786581,0.1563791424284699
11385,107796,35.2,48807,75340.0,47058,13853,1573.0,0.4527719024824669,0.43654681064232437,0.12851126201343277
11411,20719,44.8,223,98207.0,8363,3376,1575.0,0.010763067715623341,0.40363917177469955,0.16294222694145472
11412,37857,40.9,380,81608.0,15245,3883,1470.0,0.010037773727448029,0.4026996328288031,0.10257019837810709
11413,41650,40.0,645,93432.0,15980,4923,1690.0,0.015486194477791116,0.3836734693877551,0.11819927971188475
11414,28313,46.6,19686,75471.0,5699,3454,1636.0,0.6952989792674743,0.20128562850987178,0.12199343057959242
11415,18891,40.2,9141,70900.0,8401,3933,1578.0,0.48388121327616324,0.4447091207453285,0.2081943782753692
11416,26744,35.8,3357,73370.0,14577,2786,1561.0,0.1255234819024828,0.5450568351779839,0.10417289859407718
11417,31321,38.0,6066,76868.0,15217,3872,1604.0,0.1936719772676479,0.48584017113118994,0.12362312825261007
11418,38405,36.1,5750,68920.0,20890,4640,1516.0,0.1497200885301393,0.5439395911990627,0.12081760187475589
11419,48369,38.4,1945,75835.0,32137,5292,1628.0,0.040211705844652564,0.6644131571874548,0.10940891893568194
11420,47470,39.7,2386,79273.0,26367,4939,1628.0,0.0502633242047609,0.5554455445544555,0.10404465978512745
11421,41251,37.8,6634,73107.0,22206,5163,1662.0,0.16082034374924245,0.5383142226855107,0.1251606021672202
11422,32761,40.0,1031,88130.0,14512,3623,1775.0,0.031470345838039135,0.4429657214370746,0.11058880986538873
11423,30104,40.9,2807,71194.0,16904,4746,1427.0,0.09324342280095668,0.5615200637788998,0.15765346797767738
11426,20524,38.5,5666,98987.0,9326,3019,1896.0,0.2760670434613136,0.4543948548041318,0.14709608263496393
11427,24560,41.8,4562,79385.0,12788,3603,1426.0,0.18574918566775245,0.5206840390879479,0.14670195439739414
11428,18836,41.7,2006,78368.0,9989,1913,1476.0,0.10649819494584838,0.5303142917816946,0.10156084094287535
11429,27454,39.6,516,88300.0,12505,3463,1452.0,0.018795075398848983,0.45548918190427623,0.1261382676477016
11430,206,47.9,10,75224.0,46,11,1496.5,0.04854368932038835,0.22330097087378642,0.05339805825242718
11432,64299,36.1,8153,62148.0,37325,10027,1541.0,0.12679823947495295,0.5804911429415699,0.15594332726792018
11433,37021,35.1,804,54253.0,15514,3014,1297.0,0.02171740363577429,0.41905945274303774,0.0814132519380892
11434,64304,38.7,1028,64087.0,21880,6474,1154.0,0.01598656382184623,0.340258770838517,0.10067802936053745
11435,59605,35.7,7299,66137.0,33229,8232,1530.0,0.12245616978441407,0.5574867880211392,0.13810921902524956
11436,19167,37.9,330,75222.0,7982,1782,1605.0,0.017217091876663013,0.4164449313924975,0.09297229613398028
11501,19621,42.0,12548,101339.0,5923,3602,1759.0,0.6395188828296213,0.301870444931451,0.18357881861271086
11507,7225,47.6,3996,133324.0,2377,1428,2306.0,0.5530795847750865,0.3289965397923875,0.1976470588235294
11509,1920,55.1,1750,126836.0,258,463,2517.0,0.9114583333333334,0.134375,0.24114583333333334
11510,33299,42.5,12775,115822.0,8451,5835,1795.0,0.38364515450914444,0.2537914051473017,0.17523048740202407
11514,4694,41.6,3023,82344.0,1147,768,1850.0,0.6440136344269279,0.24435449510012783,0.1636131231359182
11516,7372,30.8,6661,109053.0,1346,1108,1782.0,0.9035539880629408,0.18258274552360282,0.15029842647856756
11518,9969,42.3,7932,90417.0,1054,1769,1847.0,0.7956665663557027,0.10572775604373558,0.17745009529541578
11520,43438,38.7,10668,82200.0,14891,4990,1488.0,0.24559141765274645,0.342810442469727,0.11487637552373497
11530,28460,42.4,24226,168019.0,3451,6598,3273.0,0.8512297962052002,0.12125790583274772,0.23183415319747014
11542,27893,40.5,15413,80607.0,8500,4240,1802.0,0.5525759151041479,0.3047359552575915,0.15200946474025742
11545,12604,46.3,9919,163606.0,2344,2806,1891.0,0.78697238971755,0.18597270707711838,0.22262773722627738
11547,681,43.8,584,80833.0,103,119,2253.5,0.8575624082232012,0.1512481644640235,0.17474302496328928
11548,2922,24.0,1618,135385.0,937,436,2616.0,0.5537303216974675,0.3206707734428474,0.14921286789869953
11549,2803,20.0,1578,99770.0,319,3,2035.0,0.562968248305387,0.11380663574741348,0.0010702818408847663
11550,57639,34.0,4029,64155.0,23686,4535,1454.0,0.06990058814344455,0.4109370391575149,0.07867936640122139
11552,24908,38.8,12472,122367.0,5984,3555,1999.0,0.5007226593865425,0.24024409828167656,0.14272522884213906
11553,26054,35.0,2520,79872.0,11648,2132,1643.0,0.09672219236969372,0.44707146695325095,0.0818300452905504
11554,38029,41.3,23554,106409.0,8145,5984,2144.0,0.6193694285939677,0.21417865313313525,0.15735359856951275
11557,7878,47.3,5648,127583.0,1906,1727,1580.0,0.7169332317847169,0.24193957857324194,0.21921807565371923
11558,8465,42.1,5534,96368.0,1581,1006,1645.0,0.6537507383343177,0.1867690490253987,0.11884229178972239
11559,8192,35.3,6989,97392.0,1450,1421,1757.0,0.8531494140625,0.177001953125,0.1734619140625
11560,6669,45.7,5782,140568.0,930,1615,1934.0,0.8669965512070775,0.13945119208277104,0.24216524216524216
11561,37726,45.5,28335,99240.0,5394,7516,1926.0,0.7510735301913799,0.14297831734082594,0.19922599798547422
11563,21919,43.8,15271,99947.0,3847,3999,1774.0,0.6967014918563803,0.17550983165290387,0.18244445458278205
11565,8560,48.2,6673,128301.0,1080,1922,1877.0,0.7795560747663551,0.1261682242990654,0.22453271028037383
11566,33331,43.1,28057,152337.0,3819,6892,2240.0,0.8417689238246677,0.1145780204614323,0.20677447421319492
11568,4548,25.4,2765,214250.0,1150,819,1469.0,0.6079595426561126,0.25285839929639403,0.18007915567282323
11569,1117,55.7,1083,156750.0,46,181,1987.0,0.9695613249776186,0.04118173679498657,0.162041181736795
11570,27234,42.5,20166,117107.0,3384,5896,1628.0,0.7404714694866711,0.12425644415069398,0.2164940882720129
11572,29243,43.1,23714,118480.0,4048,5137,1586.0,0.8109291112402969,0.1384262900523202,0.1756659713435694
11575,17180,34.1,320,90577.0,5906,1405,1800.0,0.018626309662398137,0.3437718277066356,0.08178114086146682
11576,12374,47.8,9032,182199.0,3050,2907,2383.0,0.7299175690964926,0.24648456440924518,0.23492807499595927
11577,12513,43.3,8631,149091.0,3014,3033,2291.0,0.6897626468472788,0.24086949572444658,0.24238791656677056
11579,5214,48.8,4508,134107.0,708,1088,2263.0,0.8645953202915229,0.13578826237054084,0.20866896816263905
11580,42990,40.9,9480,110575.0,16926,7071,1702.0,0.22051639916259597,0.39371946964410326,0.164480111653873
11581,21794,39.3,9823,117200.0,7316,4033,1693.0,0.45072038175644674,0.3356887216665137,0.18505093144902265
11590,47245,40.1,17476,106959.0,18202,7057,1915.0,0.369901576886443,0.3852682823579215,0.14937030373584506
11596,10347,42.0,7479,137500.0,2012,2012,1921.0,0.722818208176283,0.19445249830868852,0.19445249830868852
11598,14066,33.6,12346,145139.0,1593,2153,2042.0,0.8777193231906726,0.11325181288212711,0.15306412626190816
11691,68543,30.8,15747,50267.0,23031,6425,1235.0,0.22973899595874123,0.33600805333878003,0.09373677837270035
11692,22074,36.0,2523,46819.0,8100,2290,1106.0,0.11429736341397119,0.3669475400924164,0.10374195886563378
11693,12944,41.1,5772,60569.0,3848,1464,1059.0,0.44592088998763907,0.2972805933250927,0.11310259579728059
11694,21202,48.0,15594,84485.0,3656,3797,1377.0,0.7354966512593152,0.17243656258843507,0.17908687859635883
11697,3674,50.8,3346,105750.0,139,745,741.0,0.9107240065323897,0.03783342406096897,0.20277626565051715
