NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_median_price,white_non-hispanic_percent,foreign_born_not_a_us_citizen_percent,bachelors_percent
10460,60266,30.8,1559,24086.0,11777,3431,964.0,0.02586864898947997,0.1954169847011582,0.05693093950154316
10461,50255,38.1,17867,55332.0,6354,5807,1301.0,0.3555268132524127,0.12643518057904687,0.11555069147348522
10462,78725,35.1,9405,48315.0,12789,8258,1226.0,0.11946649730073039,0.16245157192759607,0.10489679263258177
10463,71657,37.7,22545,56568.0,9753,10562,1236.0,0.31462383298212315,0.13610673067530038,0.14739662559135883
10464,4300,47.5,2797,76917.0,108,605,1251.0,0.6504651162790698,0.025116279069767444,0.14069767441860465
10465,44950,40.5,20371,73068.0,2486,4619,1277.0,0.4531924360400445,0.055305895439377084,0.10275862068965518
10466,71645,35.9,2166,44354.0,11225,7357,1165.0,0.03023239584060297,0.15667527392002234,0.10268685881778213
10467,103045,33.4,8488,34964.0,21367,8541,1160.0,0.08237177931971469,0.20735600951040808,0.08288611771556116
10468,75537,32.0,2889,34988.0,19412,5807,1167.0,0.03824615751221256,0.2569866423077432,0.0768762328395356
10469,71664,38.6,8374,57124.0,10275,7586,1293.0,0.11685085956686761,0.14337742799732084,0.10585510158517526
10470,14574,39.8,6076,58839.0,1963,1972,1303.0,0.4169068203650336,0.1346919171126664,0.13530945519418142
10471,21601,42.7,13067,81594.0,1718,4012,1504.0,0.6049256978843572,0.07953335493727143,0.18573214203046154
10472,68972,31.6,1670,29934.0,16666,3436,1100.0,0.024212724003943628,0.24163428637708056,0.049817317172185814
10473,61818,35.7,1457,36686.0,6276,4595,893.0,0.023569186968196966,0.10152382801125885,0.07433110097382639
10474,12793,30.0,136,26901.0,3474,637,1094.0,0.010630813726256547,0.271554756507465,0.04979285546783397
10475,44749,46.1,3727,46340.0,3368,4893,954.0,0.08328677735815325,0.07526425171512213,0.1093432255469396
11003,45480,38.1,7291,91817.0,7047,5728,1644.0,0.1603122251539138,0.15494722955145118,0.12594547053649957
11004,14722,45.1,5924,91226.0,1068,2490,1412.0,0.40239097948648284,0.07254449123760359,0.16913462844722185
11005,1926,80.5,1863,63368.0,0,496,2298.0,0.9672897196261683,0.0,0.25752855659397716
11010,24539,42.5,17744,98517.0,1410,3406,1344.0,0.7230938506051592,0.0574595541790619,0.13879946208076938
11020,6285,43.1,2211,123333.0,540,1340,1550.0,0.35178997613365154,0.08591885441527446,0.21320604614160701
11021,17856,47.7,12820,89556.0,1705,3974,1756.0,0.7179659498207885,0.0954861111111111,0.22255824372759855
11023,9825,39.0,8331,104511.0,779,1749,3087.0,0.8479389312977099,0.07928753180661578,0.1780152671755725
11024,7790,32.2,6601,96620.0,696,1204,1448.0,0.8473684210526315,0.08934531450577664,0.15455712451861361
11030,17642,47.6,13761,164159.0,438,4174,1422.0,0.7800136038997846,0.024827117106903978,0.23659449042058722
11040,41381,43.4,19879,111035.0,3567,7683,1486.0,0.4803895507600106,0.08619898020830816,0.18566491868248713
11042,549,83.3,334,111748.0,0,69,1762.5,0.6083788706739527,0.0,0.12568306010928962
11050,30450,43.4,21594,112461.0,3298,7118,2039.0,0.7091625615763547,0.10830870279146142,0.23376026272577996
11096,7701,35.3,2007,45205.0,1384,417,1270.0,0.26061550447993764,0.179716919880535,0.05414881184261784
11101,26505,35.7,8960,51964.0,5581,4971,1322.0,0.338049424636861,0.2105640445199019,0.18754951895868704
11102,33750,33.6,14665,56674.0,6450,7771,1529.0,0.4345185185185185,0.19111111111111112,0.23025185185185185
11103,38861,33.9,21963,62775.0,7467,9276,1531.0,0.5651681634543629,0.1921463678237822,0.23869689405831038
11104,26102,38.8,11456,57155.0,6803,6090,1447.0,0.4388935713738411,0.2606313692437361,0.23331545475442494
11105,37297,34.7,22634,62841.0,5338,9020,1574.0,0.6068584604659892,0.14312143067807062,0.2418425074402767
11106,39409,36.0,16045,56442.0,7871,9193,1462.0,0.40714050090080944,0.19972595092491563,0.2332715877083915
11109,4964,31.6,2906,133070.0,1419,1683,3000.0,0.5854149879129734,0.28585817888799353,0.339041095890411
11201,60061,35.1,35492,109472.0,6209,15779,2103.0,0.5909325519055627,0.10337823213066716,0.2627162384908676
11203,75920,39.8,2966,46971.0,13558,7660,1208.0,0.03906743940990516,0.1785827186512118,0.10089567966280295
11204,79332,34.7,45060,47135.0,15683,9258,1261.0,0.567992739373771,0.1976881964402763,0.11669944032672817
11205,44818,29.8,18503,47437.0,4782,6226,1229.0,0.4128475166227855,0.10669820161542237,0.1389173992592262
11206,86486,29.1,27245,31549.0,10032,9861,942.0,0.3150220844992253,0.11599565247554518,0.11401845385380292
11207,93251,32.5,2874,35849.0,13750,5600,1079.0,0.030820044825256566,0.14745150186056985,0.06005297530321391
11208,95715,31.8,2402,37640.0,17296,6043,1171.0,0.02509533510943948,0.18070312908112626,0.063135349736196
11209,67822,40.0,45371,65181.0,8086,14150,1402.0,0.668971720090826,0.11922385066792486,0.20863436642977204
11210,68435,34.5,19073,59520.0,10403,9355,1223.0,0.2787024183531818,0.15201285891722072,0.13669905749981734
11211,99964,30.4,64001,59190.0,9878,20368,1520.0,0.6402404865751671,0.09881557360649834,0.2037533512064343
11212,86469,33.2,1208,28495.0,13112,5157,956.0,0.01397032462501012,0.15163815934034164,0.05963987093640495
11213,65434,33.3,12809,37556.0,10340,6323,1131.0,0.19575450071828102,0.15802182351682612,0.09663172051227191
11214,91728,39.3,42731,52119.0,20380,13364,1246.0,0.46584467120181405,0.2221786150357579,0.14569160997732428
11215,69965,35.3,46744,108178.0,6195,18483,2000.0,0.6681054813120846,0.08854427213606804,0.2641749446151647
11216,55816,33.9,12099,52239.0,6366,10757,1220.0,0.21676580192059625,0.11405331804500501,0.19272251684104916
11217,38670,35.5,20421,94970.0,3088,10079,1791.0,0.5280837858805275,0.07985518489785363,0.26064132402379103
11218,74831,33.3,38495,60821.0,12782,11130,1438.0,0.5144258395584718,0.17081156205315978,0.14873514987104275
11219,96287,27.9,58656,36573.0,18426,6063,1295.0,0.6091788091850405,0.19136539719796025,0.06296800191095371
11220,101006,32.9,14037,40576.0,36157,8201,1262.0,0.1389719422608558,0.3579688335346415,0.08119319644377562
11221,84034,31.3,9877,43361.0,11432,9335,1254.0,0.11753575933550706,0.13604017421519862,0.11108598900445057
11222,35695,34.5,26559,73391.0,4862,10348,1781.0,0.7440537890460849,0.1362095531587057,0.2899005462949993
11223,79730,35.9,46196,44647.0,14791,10235,1211.0,0.5794054935406998,0.185513608428446,0.12837075128558886
11224,43444,46.4,22545,31371.0,3906,6562,744.0,0.5189439278151183,0.08990884817235982,0.15104502347850107
11225,60323,34.3,12148,48597.0,9309,8114,1261.0,0.20138255723355933,0.15431924804800823,0.13450922533693616
11226,101787,34.1,9708,45031.0,21182,11777,1242.0,0.09537563736037019,0.20810123100199437,0.11570239814514624
11228,46164,39.8,24635,63641.0,6796,6485,1344.0,0.5336409323282211,0.14721427952517113,0.14047742829910753
11229,82914,40.6,51970,55187.0,11070,13484,1205.0,0.6267940275466146,0.13351183153629062,0.16262633572134982
11230,88933,34.1,59247,43344.0,14016,12391,1275.0,0.6661981491684752,0.1576017901116571,0.13932960768218772
11231,36302,36.2,21372,84223.0,3291,8473,1666.0,0.588727893779957,0.09065616219492038,0.2334031182854939
11232,29387,33.0,5577,47785.0,7435,2705,1357.0,0.18977779290162317,0.25300302855003914,0.09204750399836663
11233,72159,33.0,3740,35686.0,7865,6933,1114.0,0.05182998655746338,0.10899541290760681,0.09607949112376835
11234,95546,39.9,36913,75362.0,9049,13341,1336.0,0.386337470956398,0.09470830804010634,0.13962907918698847
11235,78237,43.9,56921,45578.0,14411,16376,1207.0,0.7275457903549472,0.18419673555990132,0.20931272927131664
11236,100049,37.5,4167,60885.0,13146,11661,1305.0,0.04164959170006697,0.13139561614808742,0.11655288908434867
11237,53678,30.0,8582,46351.0,15867,6068,1357.0,0.15987928015201758,0.2955959611013823,0.11304445024032192
11238,53992,35.6,20882,75757.0,4595,13471,1560.0,0.3867610016298711,0.08510520077048452,0.24949992591495038
11239,12468,47.9,2759,24610.0,735,1043,645.0,0.2212864934231633,0.05895091434071222,0.08365415463586783
11354,58551,44.2,9618,43660.0,20659,6644,1395.0,0.16426704923912486,0.35283769705043466,0.11347372376219023
11355,82028,41.9,6207,38451.0,32011,8446,1307.0,0.0756692836592383,0.39024479446042815,0.10296484127371142
11356,24405,35.8,6021,57849.0,5590,2529,1521.0,0.24671173939766441,0.22905142388854743,0.10362630608481868
11357,39259,45.1,24406,74255.0,3722,6629,1621.0,0.6216663694948928,0.09480628645660867,0.16885300185944624
11358,37461,42.6,13459,66173.0,7923,5902,1520.0,0.35928031819759215,0.2114999599583567,0.15755051920664156
11360,19309,49.1,11338,82982.0,2127,4297,1949.0,0.5871873219742089,0.11015588585633643,0.2225387125174789
11361,29322,41.0,12329,81846.0,4628,5424,1662.0,0.4204692722188118,0.15783370847827569,0.18498056067116841
11362,18198,45.2,8098,82827.0,1939,3754,1716.0,0.44499395537971204,0.10655017034838993,0.20628640509946147
11363,7577,44.3,3856,90443.0,713,1483,1777.0,0.5089085389996041,0.09410056750692887,0.19572390128019004
11364,35068,44.7,12696,70408.0,4288,6815,1623.0,0.36203946617999316,0.1222767195163682,0.1943367172350861
11365,44617,41.5,12610,62509.0,6645,6408,1440.0,0.28262769796265996,0.1489342627249703,0.14362238608602101
11366,14042,40.5,5855,78223.0,2065,2802,1631.0,0.4169633955277026,0.14705882352941177,0.1995442244694488
11367,42663,35.4,20340,57310.0,5563,6235,1314.0,0.4767597215385697,0.13039401823594216,0.1461453718678949
11368,112982,31.6,4526,45980.0,44836,6007,1464.0,0.04005947850100016,0.39684197482784866,0.05316776123630313
11369,37823,35.9,2459,51864.0,10211,3002,1391.0,0.06501335166433123,0.2699680088834836,0.07936969568780901
11370,34445,37.2,8315,53293.0,5991,3082,1545.0,0.24139933226883437,0.17392945275076208,0.08947597619393236
11372,64109,39.3,11101,52792.0,23589,8960,1347.0,0.1731582149152225,0.36795145767364956,0.139761967898423
11373,96616,37.6,6408,45677.0,34585,12640,1386.0,0.0663244183158069,0.35796348430901714,0.1308271921834893
11374,43158,43.9,20545,55550.0,8067,9923,1389.0,0.4760415218499467,0.18691783678576393,0.2299226099448538
11375,71159,41.6,38161,72982.0,8955,17016,1600.0,0.5362779128430697,0.12584493879902753,0.23912646327239
11377,90883,37.3,18340,51675.0,31148,13153,1412.0,0.20179791600189254,0.3427263624660277,0.1447245359418153
11378,33270,38.3,18447,61631.0,5163,4235,1447.0,0.554463480613165,0.1551848512173129,0.12729185452359484
11379,36082,43.3,24591,75320.0,3484,5364,1400.0,0.6815309572640098,0.09655784047447481,0.1486613824067402
11385,103372,35.3,48843,60526.0,22116,11323,1337.0,0.47249738807414,0.21394574933250785,0.10953643152884728
11411,19300,44.0,222,81678.0,1858,2604,1438.0,0.01150259067357513,0.09626943005181347,0.13492227979274612
11412,37802,39.3,321,71995.0,4159,3663,1333.0,0.008491614200306863,0.11002063382889794,0.09689963493995027
11413,42699,38.4,460,80758.0,4553,4786,1538.0,0.010773086020749901,0.106630131853205,0.11208693412023701
11414,28247,45.1,19667,70490.0,1428,3803,1532.0,0.6962509293022268,0.050554041137111906,0.13463376641767266
11415,19308,38.0,9408,64055.0,2608,3959,1432.0,0.4872591671845867,0.13507354464470686,0.20504454112285064
11416,27144,35.0,3627,59092.0,5635,2768,1384.0,0.1336206896551724,0.20759652225169467,0.10197465369879163
11417,31742,36.8,6247,66978.0,5603,3328,1389.0,0.19680549429777583,0.17651691764854135,0.1048453153550501
11418,39908,33.9,5948,63079.0,9384,4527,1395.0,0.14904279843640372,0.2351408238949584,0.11343590257592463
11419,51642,36.2,2348,62014.0,11936,5208,1419.0,0.045466868053135046,0.2311297006312691,0.10084814685720925
11420,50549,36.8,2797,61484.0,9068,4129,1401.0,0.05533244970226908,0.17939029456566896,0.08168311934954203
11421,43341,36.1,7318,64544.0,9025,4419,1449.0,0.1688470501372834,0.20823238965413812,0.10195888419741123
11422,33408,36.1,1173,85436.0,4462,4022,1581.0,0.035111350574712645,0.13356082375478928,0.12039032567049808
11423,31823,39.9,3234,66070.0,5922,4309,1308.0,0.10162461113031455,0.18609182038148508,0.13540521006818967
11426,19991,37.9,5870,77487.0,2546,2810,1554.0,0.29363213446050723,0.12735731078985543,0.14056325346405882
11427,22941,42.0,4637,65494.0,2925,3197,1299.0,0.20212719585022448,0.1275009807767752,0.13935748223704286
11428,19736,39.8,2470,68675.0,2476,1729,1401.0,0.12515200648561006,0.12545601945683016,0.08760640453992703
11429,26739,39.4,515,77037.0,4144,2711,1371.0,0.01926025655409701,0.15497961778675343,0.1013874864430233
11430,179,42.9,6,64657.0,12,11,1363.5,0.0335195530726257,0.0670391061452514,0.061452513966480445
11432,64686,35.2,8309,52277.0,15608,9649,1356.0,0.12845128775932968,0.2412886868874254,0.14916674396314503
11433,34703,33.6,206,45820.0,6233,2464,1134.0,0.005936086217329914,0.17960983200299685,0.07100250698786849
11434,66279,36.6,902,57454.0,6754,6672,1138.0,0.013609137132425052,0.1019025634062071,0.10066536912144118
11435,57627,35.8,6966,55268.0,14448,7400,1353.0,0.1208808371076058,0.2507158102972565,0.12841202908358929
11436,20136,35.7,309,66837.0,3293,1556,1450.0,0.01534564958283671,0.16353794199443783,0.07727453317441399
11501,19262,41.9,12287,89956.0,2987,2926,1625.0,0.6378880697746859,0.15507216280760044,0.15190530578340775
11507,7330,48.3,4233,110400.0,421,1316,1750.0,0.5774897680763984,0.05743519781718963,0.17953615279672577
11509,2329,53.1,2200,141667.0,41,489,2420.0,0.9446114212108201,0.017604121940747102,0.2099613568054959
11510,33734,41.2,13410,95786.0,2606,5376,1611.0,0.39752178810695443,0.07725143771862217,0.15936443943795578
11514,4543,43.5,3242,83750.0,308,814,1583.0,0.7136253576931543,0.06779661016949153,0.1791767554479419
11516,7724,28.0,6082,100347.0,907,1001,1607.0,0.7874158467115484,0.11742620403935784,0.1295960642154324
11518,10192,43.6,8874,91343.0,165,1625,1986.0,0.8706828885400314,0.01618916797488226,0.15943877551020408
11520,43697,37.6,10356,68945.0,7350,4494,1385.0,0.23699567476028102,0.16820376684898278,0.10284458887337804
11530,28463,42.3,24928,144479.0,603,6349,2267.0,0.8758036749464216,0.021185398587640094,0.22306151846256544
11542,27676,38.6,16454,74472.0,4550,4315,1728.0,0.5945223298164475,0.16440237028472324,0.1559112588524353
11545,12694,44.4,10223,139485.0,506,2696,1886.0,0.8053411060343469,0.03986135181975736,0.21238380337167165
11547,837,43.4,771,116071.0,11,121,1818.0,0.921146953405018,0.013142174432497013,0.14456391875746716
11548,2858,22.1,1736,120057.0,206,286,1750.0,0.6074177746675997,0.07207837648705388,0.1000699790062981
11549,2920,20.3,1766,88777.0,239,20,1533.0,0.6047945205479452,0.08184931506849315,0.00684931506849315
11550,57679,33.9,4035,57497.0,15444,4239,1316.0,0.0699561365488306,0.267757762790617,0.07349295237434768
11552,24417,39.8,12306,100326.0,1796,3129,1758.0,0.503993119547856,0.07355530982512185,0.12814842118196337
11553,26160,34.8,2783,67152.0,5681,2290,1315.0,0.10638379204892966,0.21716360856269112,0.08753822629969418
11554,37228,42.9,25564,93855.0,2519,5743,1758.0,0.6866874395616203,0.06766412377780165,0.15426560653271731
11556,14,62.0,14,104402.0,0,0,1643.0,1.0,0.0,0.0
11557,6972,48.7,5636,114949.0,305,1409,1528.0,0.8083763625932301,0.04374641422834194,0.20209409064830752
11558,8323,44.5,6055,87176.0,425,1077,1640.0,0.7275021026072329,0.05106331851495855,0.12940045656614202
11559,8709,40.6,6925,114816.0,616,1315,1643.0,0.7951544379377655,0.0707314272591572,0.15099322539901253
11560,6354,45.1,5342,110341.0,372,1235,1714.0,0.84073024866226,0.05854579792256846,0.19436575385583885
11561,37544,44.5,27703,88249.0,2625,7405,1743.0,0.7378808864265928,0.0699179629235031,0.19723524398039632
11563,22551,42.6,16662,81068.0,931,3707,1679.0,0.7388585872023413,0.0412842002571948,0.16438295419271873
11565,8640,49.3,7409,106875.0,23,1568,1220.0,0.8575231481481481,0.002662037037037037,0.1814814814814815
11566,34232,43.1,29574,133333.0,594,6833,2194.0,0.8639284879644776,0.017352185089974295,0.19960855340032718
11568,4578,23.4,2900,170250.0,248,674,1603.0,0.6334643949322848,0.05417212756662298,0.1472258628221931
11569,1229,44.9,1166,114844.0,21,282,1865.0,0.9487388120423108,0.01708706265256306,0.22945484133441824
11570,27463,41.5,19698,106574.0,1175,5262,1514.0,0.7172559443615045,0.04278483778174271,0.19160324800640863
11572,29295,44.0,24830,103401.0,973,4981,1370.0,0.8475849121010411,0.033213859020310633,0.1700290151903055
11575,16564,33.6,201,75881.0,2933,1173,1652.0,0.012134750060371891,0.1770707558560734,0.07081622796425983
11576,12663,47.4,10129,157057.0,581,3081,2048.0,0.7998894416804865,0.04588170259812051,0.24330727315801942
11577,12888,42.5,8916,120650.0,940,2838,1800.0,0.6918063314711359,0.0729360645561763,0.2202048417132216
11579,5128,47.8,4466,113095.0,305,1159,1766.0,0.8709048361934477,0.059477379095163804,0.22601404056162247
11580,43219,40.6,11790,98922.0,4167,6519,1465.0,0.27279668664244894,0.09641592817973577,0.15083643767787316
11581,21406,38.3,10216,95829.0,1924,3620,1640.0,0.4772493693357003,0.08988134167990283,0.16911146407549285
11590,47134,38.4,18737,92506.0,7082,6433,1580.0,0.3975262018924768,0.1502524716764968,0.1364832180591505
11596,10683,41.3,7724,116143.0,765,1995,1718.0,0.7230178788729757,0.07160909856781802,0.18674529626509406
11598,13478,34.6,11634,130906.0,430,2183,1805.0,0.8631844487312658,0.031903843300192906,0.1619676509867933
11691,64946,31.9,15094,41190.0,8086,5450,1089.0,0.23240846241492932,0.1245034336217781,0.0839158685677332
11692,19403,35.2,2167,42333.0,2271,1752,867.0,0.11168376024326135,0.1170437561201876,0.09029531515744987
11693,12021,40.6,5750,53829.0,679,1355,924.0,0.478329589884369,0.056484485483736795,0.11271940770318609
11694,21219,46.1,15806,79145.0,1131,3401,1250.0,0.7448984400772892,0.053301286582779585,0.16028088034308874
11697,3928,47.5,3719,100909.0,13,715,1250.0,0.9467922606924644,0.003309572301425662,0.1820264765784114
