NAME,gentrification_metric,median_age,white_non-hispanic_percent,household_income,foreign_born_not_a_us_citizen_percent,bachelors_percent,gross_rent_median_price
10017,0.47357873977226916,-0.015136269353367772,0.20918168487178074,0.555312811634115,0.39985172972810784,0.7289474855902005,0.19586154886000715
10018,4.22329323238908,-0.19598520188711374,0.6981952522242859,1.334034868946237,-0.43008240694513494,1.524318338582608,2.891533080090983
10019,-1.8668456440573644,0.34656159571412415,-0.8541432458314498,0.5065303345900458,0.313984963865025,-0.2166397033646265,-0.366138443343487
10021,-2.6195972597699577,-0.10556073562024156,0.05200129318906375,-0.20369790171356733,1.102848312805401,-1.8195465644442492,-0.05207962417094615
10022,1.2645899447110025,0.8891083933153573,-0.27566211462398366,1.5484422235783015,1.1876311949740195,-1.2523262576778473,0.7592389920247844
10023,-1.778909669171,-0.7837442326217822,-0.4397161646255709,0.6962675165873717,0.6442133969420454,-0.42177664461481296,0.11596939310558886
10024,0.6982509613619146,-0.6933197663549115,0.2619758732714212,0.987350759533939,1.228522311550795,0.2869793020507524,0.2151458623179702
10025,-2.2744707404520934,-1.1002298645558373,0.03649919745578231,0.6768660994148258,0.3889935817157878,-0.420199050356718,-0.26971687605367184
10026,-0.37478053839913283,-0.5124708338211672,0.7933778231249783,0.24823734622583254,0.6961163910824547,0.180257534269628,-0.19533452414438585
10027,1.3446068225332715,0.5726227613813022,0.8662497450729466,0.04145419067435291,0.959168086153516,0.5597206990807475,-0.07136393762890918
10028,-0.23087021211255426,0.5726227613813054,-0.25199980163326813,-0.0637349624943704,0.9485959739981215,0.03746629856266232,0.10770468733789042
10029,-1.8692666369625148,-0.7837442326217822,0.8620996099276024,-0.8828714734694313,0.6799192939878244,0.4988036325230094,-0.663667850980631
10030,0.7666693414840039,0.43698606198099477,0.9574590890837418,-0.17524662221772527,1.3325058864307777,0.19224825601381335,-0.39919726641428077
10031,0.5559370072934309,-0.4672586006877303,1.5779590083596742,0.08428607331406286,0.2750157719681542,0.6592828505164217,0.003018414280376808
10032,1.2396242444682608,0.2109248963138135,1.2297035842140334,0.1446598123749565,0.1769042434949772,1.5036190685352575,-0.4515404029430376
10033,0.9340519478304342,0.346561595714121,1.0669793496551438,0.3939649237742524,-0.29716318242335227,1.0817751129379598,-0.08513844724173993
10034,-0.4141442747109032,0.7986839270484835,1.014592090235761,-0.2866962965827014,0.24710838861115572,-0.3138488332489746,-0.3027756991244656
10035,-1.709099641357111,-0.9645931651555297,0.8902140831933745,-0.7858643876067019,0.7703215813697297,0.45694898695074965,-0.5066384413943605
10036,2.509793408189275,1.6577163565837716,-0.39985208166550634,1.0036529087875479,0.12255610693433805,0.913588106883677,0.7799007564440305
10037,0.42641939408367335,1.5220796571834643,0.714230163249087,-0.6527198378091664,0.7029590857985138,-0.13731458426697066,-0.15676589722845977
10038,4.490711929610987,-0.4672586006877303,1.4573105097630057,0.8750332901516604,0.05039583792941518,2.205355870362396,1.9342046619992466
10039,-0.690963040090078,0.16571266318037658,0.8205607658976408,-0.49155790602444005,0.8190169535548721,0.1113863443506745,-0.5534717740779851
10040,-1.9947457179052346,-0.10556073562023835,0.7555472255768682,-0.22805814755641252,-0.9656540337162854,0.33826385466144104,-0.22839334721517962
10044,-1.3738603362165163,-0.24119743502054902,-0.8582521126136347,0.7714557563007844,-0.3987747040012388,0.12426482304379714,0.7826556583665967
10065,0.8365985769895552,1.0699573258491017,-0.7701514682982269,1.3013685850806405,0.6935641774172457,-0.40057046584485934,0.4603321334263573
10069,-8.647833586626115,0.3013493625806873,-1.03603720211174,-3.0390941500323123,-0.07374217066591901,-3.5774366907652553,0.2881507632659731
10075,-4.876715184386896,-1.5975644290236366,-1.3619161073379429,1.4312279108841026,0.10752579550259318,-2.071251566234786,0.11596939310558886
10128,-0.3798151211083133,0.25613712944725037,-0.37590619104686535,0.5321302876004659,0.7525921659351403,-0.33381508814087874,0.1986164507825733
10162,-3.635637407832829,0.979532859582231,1.4609597309040336,-2.801318315291462,0.5289765604572267,-3.065223632263821,0.612540464648137
10280,5.068340824030181,0.030075963780069125,0.2795156869892128,1.9493635215719978,0.5051171145847927,-0.6512235594699035,4.103689926020088
10282,-1.2816253589234439,-0.24119743502054902,1.9592269126979711,-7.793867020548769,2.6580902217440996,-1.418556780996716,4.699437466775017
10301,-2.894695529684028,-1.7332011284239441,0.42085403454846104,-0.49608283718608814,0.5256469709665667,0.13629347996045327,-0.6361188317549695
10302,-1.10912260036041,-0.28640966815398594,-0.42758138366307097,-0.4050263457277178,1.1929076956538003,0.8169245750203388,-0.8895698086310551
10303,-1.101958335718093,0.07528819691350602,0.5804441346493088,-0.23884359991431342,0.12398078166837957,0.3553900715190113,-0.8895698086310551
10304,-2.871745096273294,-0.6028953000880409,0.5166238001647044,-0.9769032621299812,0.3949084894482513,-0.23177457335312646,-0.8647756913279597
10305,-1.9141037037328412,0.8891083933153573,-0.8245318143768422,0.014180632987706915,-0.4643620526058873,0.11089760361819832,-0.534187460620022
10306,-4.2041418624048505,-0.828956465755219,-0.797923260891408,-0.8086130141316997,0.19411122827809066,-0.23692657464691283,-0.6223443221421388
10307,-2.0955298638452033,-1.0098053982889634,-0.0036329666623717157,-1.1238085614875972,1.3008024413523025,1.1151856972889502,-1.2725011758677496
10308,0.2292876826084399,-0.10556073562024156,0.08838791915010731,-0.088467120487488,0.47248450302883455,0.6729652495539568,0.28952821422725616
10309,1.2626882110108406,-0.5124708338211672,0.9009894394285531,0.6471131273930302,0.7935429685457189,1.049502352857527,-0.5176580490846251
10310,-3.264879965203438,-1.507139962756766,-0.18492509614306954,-0.2383477170472835,0.44801640128013914,0.2284915767700998,-0.9143639259341504
10312,-1.220538029843252,0.0752881969135028,-0.026706364060930264,-0.31737904898017816,0.9062917078780776,0.15776824560895436,-0.9226286317018488
10314,-2.400805122352445,0.39177382884755785,-0.9875089731884295,-0.2113840861525312,-0.10401812833966216,0.09843900173653326,-0.4983737356266621
10451,-1.0473803042734129,-0.42204636755429503,0.7251069984246855,-0.6698897820800777,0.0389031898252785,0.5697109259447998,-0.4350109914076407
10452,-1.2672809707735033,-0.10556073562023996,0.5925766448240894,-0.8413412833556749,-0.05433803356326572,0.5169850143617196,-0.5231678529297574
10453,-1.9163496722351543,-0.060348502486804664,0.5180681592616011,-0.8399156201129638,-0.12034626319475022,-0.020640107759930776,-0.5424521663877204
10454,-2.142492109931944,-0.19598520188711213,0.7406721074529471,-0.8991116373646615,0.06388592847235325,-0.41091728699276303,-0.5920404009939111
10455,-1.4282753021066323,-0.015136269353367772,0.40976720722749427,-0.7039817291883851,0.29890387459113554,-0.16584524944108864,-0.40470707025941305
10456,-0.8461857692752981,0.43698606198099477,0.6001013253408818,-0.6659847045022169,0.0664363890357362,0.07122501493345126,-0.5093933433169267
10457,-2.3447057281623045,-0.060348502486804664,0.332515938983606,-0.6745386839584832,-0.4832372191628806,-0.07005323341602608,-0.5452070683102866
10458,-2.1242244334849874,0.3465615957141226,-0.04289452510219602,-0.3543223225739077,-0.34257429014063884,-0.4152978661831598,-0.47357961832356676
10459,-3.327348789667946,-1.5523521958901998,0.5548479483763172,-0.5756100519860127,-0.644182628918023,0.4546216859669105,-0.7242756932770862
10460,-3.0692746502559136,-0.6481075332214746,0.6253007900354921,-0.798013517848935,-0.557251677909846,-0.16406244202336093,-0.6884619682837263
10461,-3.3441646128418956,0.3013493625806873,-1.7558608181511817,-0.5550309130042708,-0.20366850565434494,0.0638787470312765,-0.35787373757578855
10462,-1.8485168325338022,0.1205004300469397,0.029344585713079126,-0.42517158720080855,-0.6845041192092042,0.3485052215855235,-0.40195216833684694
10463,-1.9782382093946604,0.3013493625806873,-0.006174482183052956,-0.6328225377695905,-0.4115134429870584,-0.05145823887599258,-0.34409922796295783
10464,0.20181981212061184,3.782691313855277,-3.7608573283542874,0.8046179230334108,-0.47121434383342253,1.1684913665395045,-0.49010902985896365
10465,-3.9182697801558475,0.030075963780069125,-2.1208128282680287,-0.4159977541607549,0.3618010222755826,-0.5275289695079199,-0.41572667794967766
10466,-2.408248419228079,-0.060348502486804664,0.4943970312293962,-0.2142354126379533,-1.3447396403546499,-0.10810678170321433,-0.34685412988552394
10467,-2.7307046371376407,0.030075963780069125,0.030715156352221606,-0.7527642062324542,-0.4704208808817432,-0.38930530597153773,-0.3523639337306563
10468,-2.4910664560009583,0.39177382884755785,0.27486230378169385,-0.6207973782441149,-0.6256379691327143,-0.6292951569474603,-0.4570502067881699
10469,-4.426066485354346,-1.0098053982889634,-0.40611454798363883,-0.4379405710268292,-1.2349155456845815,-0.11764573329665637,-0.3964423644917146
10470,-3.2683876579516906,-0.5124708338211672,-0.796297932062506,-0.45597831031504277,-0.5824090238115475,0.31597789165442314,-0.41572667794967766
10471,-1.7296013325923905,-0.15077296875367524,-0.7095705089635821,0.01108136506876987,0.46241586205278834,-0.4350985141220011,-0.08789334916430606
10472,-2.194865264094057,-0.15077296875367846,0.6504991780503818,-0.8074972776808824,-0.4921961597770296,-0.05644141915106137,-0.5204129510071913
10473,-1.6917439789773694,0.6178349945147391,0.6575014879698258,-0.8939668526192259,-0.22994169575254725,-0.3108368127419673,-0.7160109875093877
10474,-2.5286329259031985,-0.6481075332214746,0.5853669654464969,-0.9638863368704457,-0.34458468773632966,0.24371382353035062,-0.5865305971487789
10475,-4.181390705167736,-0.4672586006877303,-0.2744864787771377,-0.7393753688226462,-1.0674933239349778,-0.12041035000402472,-0.6994815759739909
11003,-1.5498888626010177,-0.4672586006877303,-0.6792615684992384,0.3195824937197633,-1.0740758592184982,0.11532221854665622,0.1407635104086842
11004,-3.414904855366799,-1.1002298645558404,-0.92538647539086,0.013746735479055729,-0.7423913580913747,-0.8044992339143492,0.04709684504143517
11005,-2.468447375673602,-0.512470833821164,0.46821539433805265,-1.4077634882206091,1.1191272194694886,-1.5138903760470561,-0.720143340393237
11010,-0.06916905141086208,0.43698606198099477,-1.459672065773232,0.3504512021923763,0.38029040508901574,0.024524255617621615,0.09117527580249354
11020,-1.6185989676130523,0.2109248963138135,-2.7114943291000335,0.3597490059491874,-1.1549057582100484,1.4203570697552852,0.13249880464098576
11021,-2.2388057508183183,0.8891083933153573,-1.4244354684777487,-0.7177424787484655,-0.45474236662089923,-0.7674443155205655,0.11045958926045657
11023,7.067198949210999,2.923658884319989,-0.27306760423473614,0.9808422969041711,-0.6740575187647566,-0.3560862493357202,4.3364791384769275
11024,3.1831816416660126,4.686935976524002,-0.6645697161824438,0.8938768390987977,-1.030961092082519,-0.7563761789986961,-0.07687374147404148
11030,-1.5611949327856585,-1.3715032633564554,-1.0314801300782055,0.34028560341826275,0.36070292766431045,-0.06980300325118254,0.06913606042196435
11040,-0.8256528503824102,0.6178349945147391,-2.3132794355378272,0.9566680071364623,-1.0640418462817123,0.6391708907077804,0.17933213732461026
11042,-1.6643865405474658,-0.5124708338211704,1.3947702195733152,0.8704463736316337,-0.6949057491080685,-2.7785278467873047,-0.10580021166098603
11050,2.6434482200923792,0.8891083933153573,-0.01526300162583324,0.7842247401268051,1.2230187032644697,-0.022565985453263417,-0.3909325606465823
11096,0.23797667522365762,0.6178349945147391,0.5851155481779299,-0.6347440838793316,-0.0746889460791032,-0.08650681995091938,-0.4239913837173761
11101,6.033059660472975,0.030075963780069125,1.5726129560245397,1.095267268471327,0.61194201617102,1.5199212572364877,0.9396850679528671
11102,4.254743946119655,-0.15077296875367524,1.312156761486225,0.49717054547485595,0.6187728627467934,1.6705550201966997,0.041587041196302875
11103,3.4349882062112327,1.2055940252494124,0.3955812621753956,0.4434292397604876,-0.11590304205948485,1.2224995604839726,0.016792923893207547
11104,1.8582655603969611,-0.015136269353367772,0.7455491800864283,-0.15578321968680062,0.1641393391651274,0.9662251089315104,-0.11544236838996755
11105,2.1120001120173653,0.346561595714121,0.2597120344816352,0.423717895796048,-0.14882827199297904,0.8361694165654328,0.1242340988732873
11106,3.741884358265306,0.7534716939150498,0.1731538411110866,0.2998711497553237,-0.09148507161808127,2.028662223823665,0.30605762576265305
11109,3.6703499820036143,-0.24119743502054902,-0.8120155902725884,0.7213715867307617,0.005982214394648138,-0.3751501174427402,4.094047769291106
11201,5.176119885918997,0.8438961601819204,-0.040982872868153844,1.3247370651894257,0.9131051305032389,0.2780610740950624,1.421792904401943
11203,-1.6244893314360964,-0.24119743502054902,0.6310218754853953,-0.6478849798556245,-1.701605037647822,0.3119533932650433,-0.41572667794967766
11204,-1.3961680537156451,0.43698606198099477,-1.182163270736967,-0.45442867635557427,-0.8396111607312966,0.5244399214866993,-0.3220600125824286
11205,4.029939236543105,0.6178349945147391,1.392846396669256,-1.4014081024750968e-05,1.1486293038020203,0.5987943263206885,-0.17054040684129051
11206,3.90842086401137,-0.015136269353367772,2.229490007782991,-0.2772745221091328,0.5160055264193601,1.1624840255603412,-0.15125609338332746
11207,-0.7793819858313248,-1.6879888952905104,0.9660361596658039,-0.6110036916202738,-0.004349247864133446,0.5526167425002679,-0.440520795252773
11208,-1.4419944409850431,-0.19598520188711213,0.3329038713038828,-0.566932101812989,-0.7737594323677142,-0.041385333664525834,-0.644383537522668
11209,-0.19501785180324704,-0.6028953000880409,-0.5818985121559942,0.2927428335417685,-0.28226379918814254,0.6399626427301252,-0.10993256454483526
11210,-0.7327052511955261,-0.3316219012874196,-0.12789394849633742,0.023416451386139306,-0.7307829992839433,0.19505468132815648,-0.21186393567978273
11211,4.972667862902519,-0.4220463675542934,0.30241447742507416,1.3950284615909179,0.48901767908507104,1.746990042565278,1.0085576160170207
11212,-2.874105648484458,-2.1401112266248696,0.6318430872447375,-1.0456450245720048,-0.24459263818999094,0.3485248478892216,-0.8785502009407905
11213,1.5852383828392005,-0.3768341344208597,1.1409156959939815,-0.3302100181645775,0.23431061112715093,0.8518437293050598,-0.3909325606465823
11214,-0.8860897719076855,1.296018491516283,-1.599758747029774,0.0605456810550051,-2.1015528126349916,1.0749118421564505,-0.07411883955147533
11215,4.023163935747863,-0.060348502486804664,0.4583244423734334,1.7063809167273334,0.8612673815136953,-0.04144522628955779,0.6394007583931569
11216,9.514671938456534,0.7986839270484867,3.7824341826474663,0.7133754754999042,0.90098751811913,2.7033490966676355,0.15453802002151493
11217,6.525963660008917,1.0247450927156647,1.165873568013971,1.7817551125158824,1.1353484337046462,0.3213272271225444,0.6338909545480247
11218,1.3439280681520058,-0.6481075332214746,0.5792042555463971,0.3979319867104918,0.3151414353129518,0.3091339390311422,-0.07411883955147533
11219,1.1500189436519153,0.9795328595822295,0.47078690277891405,-0.6343101863706804,0.608398766876751,-0.4793996061890872,-0.2614521702859734
11220,-0.9533361940858549,-0.3768341344208565,0.038659702772782495,-0.23202521049265193,-0.37065240603068667,-0.17238057314039515,-0.3082855029695979
11221,6.962211773789651,0.39177382884755785,2.759325067996562,0.26100633005185314,0.9699927582622221,2.0438311470007187,0.06638115849939821
11222,6.47797384016432,0.25613712944725037,-0.07671683210164087,1.039232504496945,1.4445636777515543,2.337333610408628,1.0058027140944545
11223,0.7664595263301885,2.290687620451879,-0.9107624452612169,-0.1683042620793063,-1.384407995963391,0.65573074047856,-0.18982472029925354
11224,-2.8492138957314923,0.4821982951144284,0.04733425597565447,-0.9536587527379534,-2.159105980232737,0.09618481631270728,-0.8372266721022983
11225,5.830091820239641,0.5274105282478685,2.8323250667080138,0.21154201406561793,0.14599003062620736,1.630271169514495,0.0057733162029429555
11226,3.760717157426481,0.39177382884755785,1.7462999106821135,0.16511498063994098,0.06974021063354748,1.0908489933445915,-0.1815600145315551
11228,-2.073948676519395,0.3013493625806873,-2.3281423918379502,-0.17568051972637644,-1.1638294322355431,1.2206328251224705,-0.4102168741045454
11229,-2.4117133944172453,0.5726227613813054,-1.1191859250081349,-0.010179612855138258,-1.7661564081027141,-0.37162778846069666,-0.20084432798951812
11230,-0.5463397162462894,0.663047227648176,0.11936089732494533,-0.38364139708705214,-0.5435390034494315,-0.47121822228668986,-0.41572667794967766
11231,1.844542800298826,-0.015136269353367772,0.9631795522939816,0.7212476160140043,1.1016890947243445,-1.300846739401965,-0.1126874664674014
11232,2.5590112659689113,-0.9193809320220945,0.9028833278847257,0.4174573745997952,0.9782465706398348,0.8312248451346946,-0.14023648569306288
11233,2.884160546774762,0.030075963780067518,1.672014272533109,-0.36200850701287157,0.7189489997144405,0.7310360638909233,-0.3964423644917146
11234,-1.8019385599221238,-0.6481075332214778,-0.5735618613069218,0.11893588864777903,-1.0909211741625389,0.2573341864002281,-0.35787373757578855
11235,-2.5599109732958927,1.296018491516283,0.36117485787983206,-0.2453520625440812,-3.329144197644419,-0.833807587611427,-0.3027756991244656
11236,-1.651230139701161,-0.19598520188711213,0.21265185696452654,-0.44091586822900874,-1.3702764943172934,0.14046472238108232,-0.4928639317815298
11237,6.824270771820989,-0.19598520188711213,2.144911007418962,-0.02834132286010934,1.5786249103815067,2.7557560863192485,0.0718909623445305
11238,6.513036055462911,-0.060348502486804664,2.5157673421460744,0.8543921658115398,0.9317387470711576,1.212843817242453,0.5595086026387387
11239,-7.402178111829346,-3.179992588693905,-0.6721793589250405,-0.6744766986001044,-1.4526642242002772,-0.29583515350677647,-1.6278835238787825
11354,-6.68253773238597,-0.8741686988886559,-0.26979534513482967,-1.493675194933544,-1.7491519467039407,-2.518014050070138,-0.47633452024613293
11355,-5.504510781413834,-0.6481075332214746,-0.0907375636603525,-1.127651653707079,-1.6445535102587399,-2.101741696099338,-0.5920404009939111
11356,-5.3232106810561195,0.07528819691350602,-2.116365392424736,-0.9442989636227636,-0.7280133017854026,-1.8327729274308742,-0.47908942216869904
11357,-3.1519172038237033,-1.0550176314224036,-1.3725027407764,-0.38531500176327815,-0.9052321793580453,0.16241046429968423,-0.30002079720189945
11358,-5.27182875610006,-0.828956465755219,-1.4572738365738842,-0.9510553676860463,-1.0428992307117944,-1.2869072166029987,-0.4102168741045454
11360,-3.007360694615535,-0.24119743502054902,-1.128823103936329,-0.7811535003699175,-0.8351427175875207,-0.35556012979603924,-0.37440314911118544
11361,-2.0368855605924026,-0.4672586006877303,-1.0498084980164875,-0.05078002259321354,-0.8539567690067476,-0.23782721526571246,-0.08789334916430606
11362,-3.7809926392066817,-0.6481075332214746,-0.943097428288393,-0.39331111299413574,-1.272797410157766,-1.4291442485599375,0.193106646937441
11363,-1.8676839955454119,-1.2358665639561446,-0.6508179843104651,-0.4228161435824164,0.4006028409515323,-1.3866472549637334,0.7137831103024429
11364,-4.334380369885726,-1.1906543308227109,-1.357773888514219,-0.4397381464198127,-1.6399183105338928,-0.25981754547066027,-0.16227570107359207
11365,-2.6257370334130963,-0.24119743502054902,-0.8406314063813551,-0.3691988085848055,-0.7520611766522182,-0.7437229481674045,-0.3964423644917146
11366,-1.5284563025602769,1.250806258382846,-0.08580004593183053,-0.5612914342005235,-1.6799494472844971,-1.1331531777888961,-0.03830511455811541
11367,-2.9777464335600228,-0.24119743502054902,-0.3372616887929414,-0.19489598082378612,-1.4756864660342621,-1.1110716505271874,-0.3385894241178255
11368,-0.18476601681243682,-0.06034850248680306,0.07109890013295422,-0.4923017303249849,0.3126472100834575,-0.47157568477827255,-0.2669619741311057
11369,-1.9859034711979362,-1.3262910302230184,1.0074842967884432,-1.130317024117365,-0.47312166692320445,-0.3888560979366171,-0.39919726641428077
11370,-0.8239849794561076,-1.1906543308227109,0.8608930334182135,-0.603751404689961,-0.38742583940115444,-0.000767961309210502,-0.22839334721517962
11372,-1.0286574690119785,-0.3316219012874228,0.4917220956935573,-0.23884359991431342,-0.7142866930163162,-0.7478076073980418,-0.217373739524915
11373,-1.39993981930987,-0.4220463675542966,0.212653020637236,-0.44091586822900874,-0.8643405993551017,-0.22563097353337913,-0.3909325606465823
11374,-3.8853673639351083,-0.2864096681539827,-1.1948991887919396,-0.22663248431370148,-2.323309164266538,-0.44962835694550096,-0.13748158377049674
11375,-1.4874828185001436,0.48219829511443163,-0.7710932281540304,-0.23512447841158896,-1.4247226323333397,-0.07260908196893871,-0.20084432798951812
11377,-1.925781446750804,-1.3715032633564554,0.3889363710207066,-0.4078156868547611,-0.7447303384028183,-0.16819163077353938,-0.3606286394983547
11378,-0.28330371125482734,1.296018491516283,-1.691550433072387,0.1317668578321784,-0.78137711968079,0.11261544918655329,-0.09064825108687222
11379,1.3333752433642745,1.5220796571834643,-0.7642673816931091,0.26404361261241144,-0.7377966324576618,0.5223439783355225,-0.21461883760234887
11385,2.6336773209235473,0.16571266318037658,0.4573472878791958,0.5217167473928374,-0.022691134904182172,0.8999200784676529,-0.14023648569306288
11411,-0.03223003180370801,-0.3316219012874196,0.35682121667770506,-0.03770111197529922,-0.9538478483410084,0.3107983809549278,-0.17329530876385665
11412,-1.200132285303861,-0.5124708338211672,0.48512345755928293,-0.2665510551096106,-0.8495276940758705,-0.6211391026632157,-0.2339031510603119
11413,0.3781732961254321,0.39177382884755785,0.5224833285607673,-0.00199754554914446,-0.6187653858227811,-0.22251264493225864,-0.4928639317815298
11414,0.7866768009811504,0.30134936258068407,-0.08650150223370717,-0.35271070325606046,0.6217474712759108,-0.22100144530291635,-0.2779815818213703
11415,0.9255717594555926,-0.015136269353367772,0.6775186817162144,-0.045077369622369384,-1.0951051722769953,0.7897018566169653,-0.18982472029925354
11416,-1.5389786086151154,-1.0550176314224002,0.04924456423457453,0.2130296626667077,-1.3176774593516405,0.3224546256480062,-0.5562266760005512
11417,-1.129431385878525,-0.6028953000880378,-0.9930288006242636,0.05862413494526414,-1.0732406106336947,0.872264758043182,-0.19808942606695198
11418,-1.1668914263028078,0.030075963780069125,-0.28819334744238756,-0.3155814735871946,-0.9412657739898815,-0.13852019396275056,-0.3220600125824286
11419,-0.6836888032284878,-0.5124708338211672,0.36741449219653016,0.3033423298245332,-1.7275007264826754,0.3338502390001438,-0.25869726836340723
11420,-2.109035177089824,-1.0550176314224036,-0.10981244217999515,0.09755094000711342,-1.7803551855311952,0.11633134498256575,-0.18982472029925354
11421,-1.4961048798338357,-1.1906543308227078,0.00496108061111536,0.11620853287911442,-1.483420385462906,0.2923128749207955,-0.04932472224838
11422,-3.6576098878790773,-0.7837442326217854,-0.013085271094200159,-0.6512941745664553,-1.2181363385679438,-1.1239293298150204,-0.682952164438594
11423,0.18789781158928165,0.12050043004694291,0.5084417398523153,-0.16545293559388422,-1.8206970673322695,1.0278752656573662,-0.30002079720189945
11426,-1.3531391339234453,0.7986839270484835,-1.257191798329934,0.29280481890014726,-1.4761501834620943,-0.9306651222554615,0.39696938920733593
11427,-3.2308518483080753,-0.2864096681539827,0.004546727277415683,-0.40167913637526576,-1.7829079648882649,-1.1314809872836744,-0.4570502067881699
11428,-3.840166332737299,-0.7385319994883485,0.3913492694910755,-0.7152010790549372,-1.4064324152922163,-1.7869821751279826,-0.4102168741045454
11429,-0.5472330708476079,-0.5124708338211672,0.3124685645931964,-0.21070224721036507,-0.9638047455762919,0.6055226079983174,-0.6058149106067419
11430,-2.8455748582794054,-3.4060537543610865,-0.6693060148440747,-0.22601263072991407,-0.19262574181778253,1.204557993563669,-0.38542275680145005
11432,0.01269555318079027,0.8438961601819204,0.03539519371965854,-0.24132301424946306,-1.3828245335733444,0.08985519751536579,-0.1650306029961582
11433,-0.35085294429409664,-0.6028953000880409,0.7330852472140935,-0.19421414188161998,-0.84435916892828,-0.10637587928755902,-0.17054040684129051
11434,-0.3697776665287885,-0.24119743502054902,0.4820938157484553,-0.5611054781253874,-0.1372690431174753,-0.07653322771989196,-0.6719325567483294
11435,-1.0683854616901458,0.30134936258068407,-0.19121360304420326,-0.25173655445709153,-1.2589346958735124,-0.19194047547147083,-0.31379530681473017
11436,1.2535044174740257,0.5274105282478685,0.5800477697974848,0.011453277219042315,-0.5081951570751756,0.19411519560542095,-0.3909325606465823
11501,2.0527700345109254,0.979532859582231,-1.21730828756122,0.3011108569228985,0.3710382510950805,0.7411388888711606,-0.07411883955147533
11507,-0.45193435050465536,-1.3262910302230184,-1.01993860599974,1.2362839587829624,-0.18839153982420687,0.08279867005931586,-0.19808942606695198
11509,4.048902299868258,-0.10556073562024156,0.21205677950676083,0.28375495657685107,0.967882775293042,0.5738232794828234,1.1518125159904604
11510,-1.6218951543014102,-0.7837442326217854,-1.5329874204000682,-0.05195774440240962,0.5203138477979926,-0.19791971986176993,-0.5424521663877204
11514,-1.5220561025156973,0.43698606198099477,-1.0709619653276932,-1.1673222830694734,-0.032645697373189446,-0.5849689705698011,-0.07687374147404148
11516,4.974748197601077,2.2454753873184434,1.298638946716447,0.6305630367059064,1.1309047205285063,-0.743512111089061,-0.5644913817682496
11518,0.930876363334127,-0.015136269353367772,-1.2484495880593796,-1.2221173398762804,1.7804427650622698,1.162166531894583,-0.5066384413943605
11520,1.8179874623523167,0.346561595714121,0.8421695346720415,-0.3142797810612411,0.4677989528552551,-0.020956522823702608,-0.4873541279363975
11530,8.802149027383564,0.34656159571412415,0.1879022883436733,1.4320337205430262,1.3781097792649173,0.38979955316224835,4.066498750065445
11542,1.542051280092907,0.8438961601819204,-0.46103490620168425,-0.221239758134751,0.9297658802992282,-0.22160503976331378,-0.3496090318080901
11545,0.49412870606177406,0.2109248963138135,-0.8918635435972464,0.8372842068990073,0.6318851051379254,-0.629921722812398,-0.6912168702062924
11547,-4.529062970361393,-0.828956465755219,-0.17063216853634802,-1.8122799370002722,2.055923876881209,-5.71986241776036,0.9162684016110548
11548,5.0685828880319015,-0.8741686988886559,0.3894132952852984,1.8532242307265705,-0.04266260174603048,0.20611200954994846,2.504469359970439
11549,4.014607721526667,0.8438961601819204,-0.05232736728206635,0.6693038856926194,2.091089902274891,-1.4985577147121374,0.9272880093013194
11550,0.7290150975915596,0.346561595714121,0.12130002355901372,-0.5146164593413317,0.6484284059693566,-0.25839952594770893,-0.6498933413678002
