NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
12028,1437,35.6,1284,64135.0,5,132,654.0
12029,1196,41.9,992,75238.0,10,118,825.0
12031,139,51.6,132,52321.0,0,14,
12032,811,47.1,786,47917.0,0,68,725.0
12033,8226,43.2,7977,71518.0,34,1272,841.0
12035,732,37.6,710,57039.0,0,45,632.0
12036,164,51.3,152,41667.0,0,10,
12037,4344,45.6,4135,50848.0,29,490,796.0
12040,81,45.8,81,65625.0,3,3,
12041,359,44.4,359,40179.0,0,37,653.0
12042,370,52.7,370,54792.0,0,0,
12043,8443,34.2,7609,46693.0,66,613,772.0
12045,539,42.7,504,37148.0,27,0,559.0
12046,891,48.9,876,74087.0,0,70,
12047,19590,42.4,17519,47516.0,379,1829,770.0
12051,7291,34.1,4444,43611.0,189,355,657.0
12052,1297,44.9,1234,59032.0,0,117,545.0
12053,3825,45.4,3760,76994.0,11,400,594.0
12054,16934,42.6,15006,91476.0,463,2763,1076.0
12056,2538,44.0,2468,89844.0,34,205,789.0
12057,2059,39.0,2035,50202.0,11,146,1005.0
12058,1218,49.6,1218,41413.0,0,95,849.0
12059,1495,46.0,1468,67301.0,16,265,539.0
12060,1372,45.5,1204,74479.0,35,178,956.0
12061,9774,41.4,8325,87308.0,296,1591,1131.0
12062,1555,50.8,1482,60720.0,4,150,795.0
12063,441,40.1,441,123359.0,0,114,986.0
12064,481,38.6,406,51583.0,6,54,600.0
12065,41720,40.3,37197,77931.0,1608,8016,1020.0
12066,2795,41.5,2645,63477.0,3,243,710.0
12067,1514,36.4,1345,58750.0,164,179,975.0
12068,3229,38.6,2898,49592.0,40,180,722.0
12069,284,29.9,141,55066.0,0,0,383.0
12070,1619,40.1,1599,69243.0,39,131,627.0
12071,230,48.5,226,58750.0,0,14,575.0
12072,2778,39.9,2596,54609.0,44,161,817.0
12074,2896,47.1,2799,72298.0,14,376,1195.0
12075,2862,48.6,2785,66000.0,7,370,864.0
12076,1458,51.0,1362,56422.0,20,72,648.0
12077,6148,44.6,5257,80781.0,190,838,1056.0
12078,23634,40.8,21973,41455.0,152,1074,670.0
12083,3670,47.8,3501,52446.0,28,352,748.0
12084,4361,35.3,3153,77958.0,759,946,1114.0
12085,492,50.8,423,60313.0,30,26,692.0
12086,1560,51.1,1501,58491.0,3,236,778.0
12087,1037,37.6,1037,51111.0,0,51,869.0
12089,78,49.2,78,60491.0,0,0,
12090,5894,43.2,5757,54526.0,29,646,758.0
12092,896,60.4,896,54750.0,12,25,657.0
12093,1755,45.1,1655,55104.0,6,170,822.0
12094,1841,42.5,1837,53889.0,22,59,
12095,12504,40.1,11295,41236.0,207,811,729.0
12106,2321,42.3,2126,70043.0,47,251,950.0
12108,290,54.2,269,46875.0,1,12,
12110,21331,39.9,16578,76524.0,820,3563,991.0
12115,242,59.6,242,81167.0,11,48,
12116,1765,49.1,1733,45677.0,16,188,720.0
12117,3405,46.5,3347,49125.0,28,218,741.0
12118,14632,37.6,13486,62979.0,159,1642,822.0
12120,813,42.8,813,62813.0,0,115,959.0
12121,1976,42.8,1858,76167.0,0,164,
12122,4491,44.6,4389,49783.0,31,286,676.0
12123,5103,46.3,4684,63393.0,27,382,673.0
12124,627,44.8,625,74625.0,0,98,
12125,1427,45.0,1239,45625.0,37,105,858.0
12130,1254,39.5,1165,56389.0,0,82,
12131,89,46.9,89,34750.0,0,4,
12132,196,56.1,196,79808.0,0,36,
12134,3631,47.2,3518,50159.0,18,299,637.0
12136,663,58.4,646,86776.0,0,202,
12137,1549,48.0,1530,56833.0,5,198,1033.0
12138,3286,44.8,3256,63750.0,26,166,781.0
12139,151,50.1,147,43250.0,3,27,
12140,1777,41.0,1766,72679.0,2,228,818.0
12143,5067,41.8,4242,57353.0,69,273,784.0
12144,19941,41.4,17954,61479.0,336,2362,891.0
12147,472,39.3,464,73409.0,3,46,644.0
12148,4384,42.7,3678,105583.0,252,826,
12149,2480,33.2,2235,47417.0,8,180,752.0
12150,736,41.0,724,52321.0,12,31,759.0
12151,559,50.5,503,83750.0,5,145,1039.0
12153,1189,42.1,1157,84890.0,20,177,
12154,2658,44.4,2507,78646.0,2,218,836.0
12155,2150,41.7,2084,50000.0,5,130,740.0
12156,796,51.8,720,62115.0,9,125,956.0
12157,4638,43.6,4422,54743.0,21,396,777.0
12158,6354,38.6,5768,75181.0,0,605,1005.0
12159,7882,45.0,6978,92938.0,220,1666,1036.0
12160,953,42.4,918,57120.0,0,106,814.0
12161,302,34.1,302,118039.0,0,159,
12164,313,52.7,282,53750.0,0,26,686.0
12165,160,56.9,160,93333.0,17,42,639.0
12166,1353,44.6,1285,51953.0,15,67,642.0
12167,2580,49.8,2486,47679.0,44,293,599.0
12168,1929,43.5,1800,72500.0,17,171,962.0
12169,246,49.7,233,23836.0,0,15,741.0
12170,5073,40.0,4651,68846.0,55,565,875.0
12172,249,52.3,249,43214.0,0,6,
12173,1710,42.5,1642,57829.0,42,165,904.0
12174,255,43.0,249,64531.0,0,10,1094.0
12175,895,42.6,781,52361.0,8,70,831.0
12176,419,46.1,419,73274.0,8,11,
12177,505,50.3,494,60833.0,0,37,390.0
12180,54011,33.0,39800,47418.0,2315,4743,817.0
12182,14534,40.4,11712,47775.0,231,1107,736.0
12183,2603,35.9,2341,58750.0,54,159,892.0
12184,6897,46.1,6466,65691.0,73,962,767.0
12185,2485,44.6,2456,72608.0,0,268,830.0
12186,6331,43.8,5853,85562.0,31,1003,966.0
12187,420,38.8,397,47188.0,10,54,
12188,11126,39.5,10259,65385.0,288,1283,861.0
12189,17365,34.9,14802,45328.0,551,2344,820.0
12190,663,53.1,647,47375.0,2,48,583.0
12192,1875,40.4,1727,54942.0,34,163,
12193,1753,45.6,1716,66484.0,34,166,644.0
12194,147,68.1,144,17000.0,0,7,
12195,194,47.9,180,44722.0,0,32,683.0
12196,3373,49.7,3202,100417.0,0,758,636.0
12197,2431,48.7,2176,49167.0,21,208,578.0
12198,7700,36.0,7431,75726.0,34,926,905.0
12202,9079,32.9,2353,31117.0,526,652,690.0
12203,30078,34.0,23444,54035.0,1943,4554,924.0
12204,7205,32.6,3744,50810.0,369,1042,926.0
12205,27575,42.6,24184,64953.0,991,2889,1043.0
12206,17170,29.7,4920,25379.0,1381,1065,848.0
12207,1792,36.3,531,12303.0,0,113,401.0
12208,21398,35.1,15350,56223.0,1016,3976,951.0
12209,10830,37.1,5628,58045.0,571,1166,877.0
12210,8992,30.3,3613,35502.0,479,1360,751.0
12211,11840,46.7,10218,89874.0,376,1773,1392.0
12222,5995,19.3,3994,,332,7,
12302,27672,43.2,25655,63781.0,265,3392,910.0
12303,30294,41.1,22976,61223.0,1217,3064,836.0
12304,21600,40.3,13552,42604.0,994,1369,847.0
12305,5090,35.9,3477,28180.0,267,537,652.0
12306,26371,41.6,23517,57987.0,523,2458,862.0
12307,7018,26.3,1383,23771.0,297,160,742.0
12308,14749,29.9,9837,39512.0,809,1401,809.0
12309,29656,44.2,25440,88982.0,1404,5831,945.0
12401,35043,41.8,25523,48650.0,1905,3191,958.0
12404,3127,40.2,2817,52028.0,39,408,965.0
12405,451,65.8,451,42941.0,0,81,655.0
12406,635,31.2,533,32536.0,0,23,761.0
12407,165,52.4,147,13594.0,0,36,
12409,500,55.5,420,54091.0,15,152,964.0
12410,558,48.2,536,54267.0,20,53,833.0
12411,436,38.7,377,59306.0,17,26,1007.0
12412,522,49.2,470,55601.0,0,14,829.0
12413,2912,49.8,2842,37188.0,43,142,788.0
12414,10498,42.4,8322,48521.0,173,759,917.0
12416,339,54.1,284,21071.0,30,24,734.0
12417,652,34.9,478,48125.0,19,44,1020.0
12418,319,57.9,319,41818.0,5,8,1313.0
12419,451,44.9,397,70114.0,0,28,1299.0
12420,506,48.9,506,109850.0,0,97,
12421,528,50.4,391,57434.0,41,92,1270.0
12422,276,52.9,274,47750.0,3,32,
12423,1224,33.8,1140,48375.0,37,71,714.0
12424,295,54.6,252,36563.0,9,48,850.0
12427,531,28.8,531,98646.0,7,68,
12428,6541,38.5,4008,43051.0,294,511,911.0
12429,360,38.9,348,113143.0,6,19,
12430,1110,39.8,952,42321.0,38,108,805.0
12431,1466,44.4,1466,48450.0,10,77,950.0
12432,491,35.0,460,56210.0,0,17,993.0
12433,441,44.8,366,64655.0,0,64,
12434,595,52.7,507,37500.0,0,8,391.0
12435,280,60.1,246,51806.0,36,18,
12436,491,55.3,491,84333.0,0,87,
12438,34,53.7,26,77019.0,0,16,
12439,154,63.5,148,33500.0,0,0,731.0
12440,2157,44.8,1895,72619.0,7,355,1122.0
12441,76,74.3,50,31683.0,0,0,
12442,801,51.4,790,25385.0,7,142,404.0
12443,3643,47.3,3348,80900.0,113,581,976.0
12444,523,50.7,505,37841.0,0,33,676.0
12446,5004,42.3,4375,51712.0,289,479,1010.0
12448,488,48.9,476,72581.0,9,111,883.0
12449,3262,53.2,2922,52957.0,86,218,1076.0
12450,347,56.2,237,39205.0,19,27,
12451,1960,38.6,1832,49013.0,0,164,886.0
12452,291,43.4,285,67500.0,0,40,
12453,390,49.4,390,77115.0,0,37,
12454,202,41.5,202,77708.0,4,51,546.0
12455,2077,55.0,1890,45000.0,122,238,584.0
12456,797,36.1,797,58988.0,0,14,
12457,1000,53.8,863,39583.0,30,217,634.0
12458,3400,42.3,1849,41908.0,308,155,1492.0
12459,136,57.7,136,73672.0,0,47,
12460,278,31.5,278,56765.0,0,0,
12461,1949,44.9,1868,71375.0,13,177,852.0
12463,1049,47.3,1049,43047.0,16,68,900.0
12464,808,55.1,776,35238.0,0,167,766.0
12465,154,52.6,139,14500.0,0,21,703.0
12466,2365,48.3,2042,63173.0,70,305,820.0
12468,1018,51.5,1012,43576.0,79,66,446.0
12469,683,53.6,658,55357.0,4,122,
12470,826,43.6,826,39659.0,0,22,612.0
12471,694,30.3,694,51691.0,35,79,
12472,1645,37.4,1322,41799.0,64,261,1133.0
12473,959,47.7,941,78500.0,42,96,
12474,1464,44.9,1309,55607.0,15,148,768.0
12475,424,44.4,409,41667.0,0,0,
12477,18695,44.2,16792,59170.0,709,1989,964.0
12480,580,60.1,450,45156.0,95,44,
12481,1058,50.2,892,53042.0,16,97,1313.0
12482,702,38.3,702,27138.0,42,80,649.0
12483,405,38.2,141,35724.0,77,29,914.0
12484,3203,44.1,2974,89607.0,22,571,1083.0
12485,731,43.3,631,40069.0,17,72,914.0
12486,1595,40.4,1458,68071.0,0,254,981.0
12487,3153,40.8,2922,70156.0,8,354,1075.0
12489,877,44.3,383,40893.0,50,61,
12490,58,58.5,58,,0,18,
12491,1937,52.5,1741,70795.0,40,237,1432.0
12492,336,49.2,301,48036.0,0,42,635.0
12493,263,40.7,174,83869.0,0,0,913.0
12494,942,52.7,942,70450.0,0,93,
12495,158,41.0,158,13370.0,10,53,882.0
12496,1765,50.9,1701,49744.0,1,88,850.0
12498,5197,50.0,4555,67988.0,155,1204,1006.0
12501,2476,30.9,1920,61875.0,227,168,1009.0
12502,1005,54.2,988,61667.0,20,120,991.0
12503,781,45.9,734,70438.0,31,64,1264.0
12504,1224,20.1,924,,94,40,
12507,153,19.8,97,65795.0,4,15,
12508,20459,39.5,12107,63796.0,1156,2117,1082.0
12512,186,51.5,125,98421.0,0,5,
12513,561,53.6,561,67333.0,0,83,833.0
12514,2690,45.0,2335,91010.0,129,385,1313.0
12515,1209,44.5,926,59392.0,68,197,1031.0
12516,2023,47.4,1987,74750.0,101,268,942.0
12517,691,39.1,585,48208.0,76,106,1081.0
12518,5856,40.9,5245,80397.0,133,739,1168.0
12520,3110,41.2,2896,84583.0,35,488,1250.0
12521,1525,44.2,1478,53450.0,9,102,1061.0
12522,5081,50.2,4510,64243.0,190,197,911.0
12523,1751,42.6,1660,48977.0,9,189,999.0
12524,14758,41.5,11589,81281.0,973,2211,1366.0
12525,2967,43.0,2842,77438.0,6,376,1160.0
12526,3579,47.5,3382,58920.0,57,356,1077.0
12527,337,33.1,100,38750.0,44,40,
12528,12875,41.7,10649,63873.0,471,1520,980.0
12529,2714,49.5,2443,65294.0,211,274,1023.0
12530,10,81.5,0,,10,0,
12531,3217,45.7,3010,95200.0,77,367,1231.0
12533,26083,39.7,20842,100288.0,839,3640,1131.0
12534,18560,42.4,14185,47286.0,604,1529,809.0
12538,13885,42.8,12128,62487.0,362,1737,1028.0
12540,8221,41.2,7491,98311.0,341,1166,1130.0
12542,6234,39.8,5130,61943.0,202,532,1186.0
12543,2974,35.1,1844,58750.0,221,295,1065.0
12545,4640,48.5,4125,61216.0,135,626,1149.0
12546,2992,42.3,2431,62092.0,143,349,1106.0
12547,2698,42.1,2445,66413.0,14,356,899.0
12548,1601,37.4,956,48099.0,263,77,913.0
12549,10113,39.7,8626,75826.0,180,1343,1248.0
12550,55405,34.5,23620,55036.0,6063,4245,1063.0
12553,25156,40.5,16325,73898.0,1127,3041,1153.0
12561,18087,31.2,15368,64592.0,650,2309,1145.0
12563,7748,38.9,5938,94291.0,369,1013,1311.0
12564,7567,41.3,6034,79036.0,405,1076,991.0
12565,1338,42.8,1198,39554.0,57,76,825.0
12566,11004,40.7,9572,85534.0,279,1066,983.0
12567,2667,48.3,2454,63052.0,104,236,970.0
12569,9526,41.2,8224,73481.0,177,1111,1240.0
12570,7375,40.1,6363,89954.0,220,1050,960.0
12571,10486,42.8,9459,67266.0,287,1457,901.0
12572,9085,49.2,8216,72331.0,143,1545,1055.0
12574,365,60.0,365,61750.0,0,71,1051.0
12575,2127,37.2,1901,103672.0,0,243,
12577,1364,40.8,1268,108000.0,18,146,1071.0
12578,2737,43.0,2657,89167.0,26,390,1325.0
12580,4872,44.1,4279,77938.0,88,598,937.0
12581,2325,46.3,2041,67500.0,66,357,1176.0
12582,6201,42.4,4128,92604.0,373,512,880.0
12583,2471,40.0,2111,54271.0,134,343,1030.0
12585,686,39.7,661,92135.0,7,81,1299.0
12586,12520,37.0,9036,68989.0,428,928,976.0
12589,17873,37.8,12670,72648.0,465,1594,1108.0
12590,34368,40.8,23585,77020.0,2325,4758,1164.0
12592,1524,43.3,1112,57561.0,104,152,903.0
12594,4287,40.7,3267,74852.0,128,242,860.0
12601,43400,32.8,23018,41881.0,4732,3392,1009.0
12603,43043,39.4,31620,79371.0,2889,6036,1141.0
12604,746,20.6,500,,135,14,
12701,10740,39.7,4845,31058.0,774,628,752.0
12719,1275,48.7,1143,61174.0,19,130,919.0
12720,77,56.7,77,113438.0,0,49,
12721,5973,40.3,5181,58448.0,79,683,932.0
12722,113,50.0,113,,0,0,
12723,2195,43.9,1804,56829.0,66,193,881.0
12724,264,67.4,264,85417.0,0,24,
12725,237,53.1,234,71250.0,3,62,820.0
12726,986,41.2,842,55500.0,8,72,809.0
12729,1863,40.7,1662,49290.0,0,122,1112.0
12732,551,51.8,508,40500.0,0,60,1096.0
12733,1335,32.9,851,48173.0,66,52,1065.0
12734,840,49.8,776,22792.0,26,100,844.0
12736,170,47.8,168,43021.0,4,3,522.0
12737,2181,39.9,1894,50256.0,51,187,895.0
12738,515,40.7,474,79783.0,0,124,
12740,1719,45.6,1684,52083.0,15,177,865.0
12741,352,36.8,336,62188.0,0,61,783.0
12742,430,26.9,176,57625.0,101,4,758.0
12743,296,29.7,286,46818.0,0,10,687.0
12745,161,49.1,150,50870.0,0,9,938.0
12746,1101,36.1,744,56000.0,0,66,1068.0
12747,1633,38.7,1053,46940.0,98,200,803.0
12748,1964,48.9,1860,57790.0,54,226,788.0
12749,206,64.8,174,65488.0,0,41,868.0
12750,109,44.5,109,144063.0,7,7,
12751,932,29.6,778,31518.0,9,21,946.0
12752,228,50.5,211,63571.0,0,21,
12754,7672,40.3,5174,41861.0,554,546,739.0
12758,4074,42.1,3634,55098.0,75,243,793.0
12759,2016,29.5,1242,37659.0,307,84,810.0
12760,645,45.2,612,37500.0,2,22,659.0
12762,503,59.6,479,43618.0,0,74,964.0
12763,785,49.0,669,59074.0,25,32,791.0
12764,1722,49.6,1374,53828.0,23,235,864.0
12765,777,36.2,755,55650.0,0,121,
12766,436,52.3,411,54018.0,53,13,561.0
12767,126,46.9,126,91125.0,0,0,713.0
12768,971,48.5,893,36635.0,87,78,955.0
12769,123,47.9,123,48750.0,9,12,
12770,300,32.7,300,45694.0,0,19,
12771,14639,38.0,10982,44921.0,194,1002,963.0
12775,2434,41.3,1904,79602.0,54,267,1661.0
12776,2105,49.3,2040,48750.0,14,305,819.0
12777,876,50.2,854,65147.0,18,70,1175.0
12778,612,37.0,487,54800.0,58,19,
12779,2310,30.4,790,40288.0,642,89,764.0
12780,2217,42.4,1901,41098.0,0,241,1086.0
12781,366,41.9,341,63214.0,0,8,937.0
12783,1825,37.2,1320,49114.0,74,96,697.0
12784,68,59.3,68,45313.0,0,18,
12785,933,51.4,849,47880.0,0,120,790.0
12786,611,48.1,480,47417.0,82,78,1007.0
12787,429,56.1,410,76250.0,0,36,
12788,3285,39.0,1851,44467.0,211,174,1133.0
12789,1745,37.5,1220,45179.0,97,108,798.0
12790,4601,43.0,3966,49160.0,85,301,1038.0
12791,750,36.6,641,45625.0,0,50,790.0
12792,392,50.3,348,40481.0,22,55,
12801,14696,39.3,13966,43533.0,113,1537,772.0
12803,7852,42.1,7664,58088.0,40,566,784.0
12804,26265,44.7,24728,60401.0,170,3313,877.0
12808,298,65.9,298,61406.0,0,33,
12809,3576,47.0,3477,60357.0,35,275,872.0
12810,584,49.9,555,56000.0,4,23,667.0
12811,236,49.6,236,41184.0,0,0,
12812,152,57.7,152,62083.0,0,32,
12814,1846,50.4,1608,57021.0,46,396,820.0
12815,976,52.6,901,52969.0,8,106,827.0
12816,4522,45.1,4416,50170.0,41,376,799.0
12817,1984,48.2,1979,50764.0,0,182,646.0
12819,463,35.4,445,26667.0,0,7,627.0
12821,2250,34.7,691,36875.0,139,58,
12822,6139,39.7,5722,51433.0,51,460,816.0
12823,160,65.3,160,22039.0,0,34,
12824,819,49.2,802,77679.0,2,150,1200.0
12827,3951,42.1,3898,60048.0,24,273,860.0
12828,9817,40.0,9603,49790.0,36,663,934.0
12831,17212,38.8,16110,73728.0,200,1897,887.0
12832,6716,43.4,6588,47757.0,23,445,649.0
12833,4160,49.2,3940,54503.0,22,547,975.0
12834,6527,44.1,6237,58483.0,50,693,865.0
12835,2446,48.1,2401,49421.0,0,159,796.0
12836,574,57.1,538,54375.0,0,87,588.0
12837,979,42.6,940,34531.0,5,54,625.0
12838,450,44.7,447,67083.0,0,40,725.0
12839,13299,39.0,12768,44869.0,147,687,782.0
12841,128,72.0,128,69167.0,0,38,
12842,1235,46.2,1209,44375.0,4,110,629.0
12843,533,42.6,533,51944.0,0,58,1125.0
12844,166,49.2,155,61071.0,3,51,
12845,5033,46.5,4882,64737.0,94,637,999.0
12846,3333,43.0,3305,71165.0,0,204,927.0
12847,628,53.6,559,57232.0,16,57,633.0
12849,503,37.2,478,68031.0,0,12,
12850,2917,38.1,2760,74209.0,25,272,999.0
12851,208,54.0,204,46250.0,1,5,
12852,516,56.2,515,48833.0,5,24,625.0
12853,1457,39.4,1447,44879.0,0,114,722.0
12855,157,45.6,156,48500.0,0,13,238.0
12856,48,69.2,48,45588.0,6,0,
12857,486,46.0,485,54306.0,0,39,875.0
12858,76,56.3,76,51667.0,0,4,
12859,2448,36.7,2415,66364.0,28,336,1215.0
12860,1188,21.8,1066,47188.0,99,90,803.0
12861,785,44.6,784,49844.0,3,76,838.0
12863,598,44.9,598,52500.0,0,0,892.0
12864,60,57.0,60,64688.0,0,20,
12865,3538,46.3,3364,51750.0,26,259,779.0
12866,36752,41.0,33776,64696.0,794,6699,955.0
12870,1505,50.5,1447,47455.0,29,179,643.0
12871,4269,41.0,4164,60519.0,60,501,823.0
12872,77,44.4,76,16150.0,0,1,
12873,684,57.3,684,52500.0,0,131,1083.0
12874,155,68.3,135,92500.0,9,28,
12878,838,46.8,824,44844.0,0,79,728.0
12883,5045,50.0,4886,41189.0,16,358,795.0
12884,397,38.6,397,42266.0,0,14,817.0
12885,4568,46.3,4442,44348.0,36,258,809.0
12886,313,30.6,313,63288.0,0,73,1118.0
12887,5600,41.0,4765,43150.0,77,310,767.0
12901,33238,33.7,30526,42622.0,1264,3043,714.0
12903,1104,47.2,1028,56226.0,21,216,1114.0
12910,2234,41.2,1763,55227.0,21,81,606.0
12911,35,55.3,35,64659.0,0,11,
12912,2423,45.6,2385,48000.0,36,155,680.0
12913,1113,45.8,1093,54940.0,21,151,779.0
12914,778,40.1,510,41250.0,12,20,750.0
12916,2252,33.3,2127,40875.0,21,111,692.0
12917,1225,41.1,1151,50909.0,19,55,642.0
12918,2457,39.1,2403,60054.0,52,250,848.0
12919,2808,38.0,2692,50821.0,51,235,651.0
12920,2826,39.1,2570,46625.0,72,137,563.0
12921,2262,42.2,2169,56996.0,78,100,700.0
12922,32,62.5,26,51458.0,0,2,
12923,622,42.7,611,49479.0,9,11,583.0
12924,145,23.3,145,24375.0,0,0,
12926,1866,43.9,1769,44208.0,73,66,625.0
12927,192,65.0,192,51875.0,0,36,
12928,2064,36.3,1990,55263.0,11,149,637.0
12929,4037,39.6,1759,45188.0,235,132,633.0
12930,888,36.8,871,46875.0,16,13,634.0
12932,1407,46.6,1373,50972.0,9,157,711.0
12933,12,23.5,12,,0,0,
12934,1216,38.2,1182,42375.0,5,65,617.0
12935,1578,40.6,1439,42281.0,37,97,775.0
12936,572,48.7,561,50069.0,17,92,1500.0
12937,1386,41.4,1152,48190.0,21,92,661.0
12939,203,34.4,203,48750.0,0,18,1050.0
12941,1298,43.7,1269,64432.0,0,145,932.0
12942,664,43.0,631,44306.0,15,108,1025.0
12943,265,54.3,254,51563.0,9,41,975.0
12944,3998,46.7,3894,50327.0,50,342,708.0
12945,424,59.6,424,39100.0,16,61,
12946,5337,41.9,4963,52736.0,230,857,729.0
12950,872,37.0,825,35000.0,20,24,484.0
12952,342,64.5,338,40066.0,12,9,625.0
12953,16001,38.1,11963,49363.0,400,983,691.0
12955,392,44.9,372,60234.0,0,25,
12956,1157,36.2,1042,56625.0,4,68,946.0
12957,1677,46.2,1558,31570.0,24,107,587.0
12958,1825,35.7,1775,39464.0,0,180,488.0
12959,1542,35.9,1474,57368.0,21,106,726.0
12960,1263,38.7,1263,47523.0,0,39,896.0
12961,198,53.8,198,42122.0,0,10,
12962,5941,40.3,5714,68388.0,149,589,790.0
12964,172,47.6,171,68000.0,0,42,
12965,408,45.8,408,31042.0,0,29,629.0
12966,3395,41.2,3296,45959.0,57,203,665.0
12967,1065,42.2,1028,52545.0,12,58,733.0
12969,500,41.5,488,33750.0,0,24,
12970,1047,21.1,830,50250.0,77,56,1009.0
12972,6680,44.6,6196,65940.0,146,825,778.0
12973,206,52.4,206,42188.0,4,16,1196.0
12974,1513,44.4,1466,35208.0,1,114,667.0
12975,260,36.3,238,38958.0,0,31,758.0
12976,96,54.4,96,41875.0,0,18,1188.0
12977,1875,35.1,430,,435,10,
12978,335,48.2,335,71755.0,0,13,
12979,2661,43.1,2534,56607.0,78,333,641.0
12980,1188,46.8,1169,37396.0,7,41,630.0
12981,2333,40.8,2248,54583.0,17,117,655.0
12983,7842,46.4,7501,46767.0,170,975,631.0
12985,1001,36.3,923,65750.0,0,38,579.0
12986,6117,39.8,5884,49252.0,97,361,583.0
12987,227,53.2,219,38233.0,17,52,
12989,1174,47.0,1137,56667.0,0,91,1114.0
12992,4534,43.2,4361,55724.0,105,211,691.0
12993,1640,48.1,1534,41691.0,92,152,879.0
12996,1772,48.8,1710,42887.0,10,161,676.0
12997,1145,44.1,1129,57250.0,12,194,685.0
12998,690,41.1,646,34260.0,0,0,824.0
13020,170,41.6,130,36250.0,4,8,650.0
13021,39017,42.0,35714,47070.0,455,3504,636.0
13024,1704,39.3,335,,108,42,
13026,1723,36.8,1619,64286.0,19,161,719.0
13027,31318,42.2,28608,64525.0,228,4701,768.0
13028,1443,36.9,1298,42014.0,0,75,940.0
13029,7202,36.6,6883,67721.0,42,668,934.0
13030,3863,44.7,3710,50968.0,9,345,633.0
13031,15188,44.1,14314,68103.0,407,2461,834.0
13032,13694,42.5,12892,53783.0,31,1271,766.0
13033,4470,36.6,4274,56250.0,31,303,660.0
13034,1794,46.3,1714,59022.0,10,166,622.0
13035,8490,41.9,8161,68464.0,25,1360,899.0
13036,8816,40.9,8467,54038.0,35,575,762.0
13037,8580,41.6,8417,61128.0,28,961,642.0
13039,17361,40.1,16251,77207.0,165,2494,852.0
13040,2341,42.0,2268,45500.0,3,139,632.0
13041,10725,39.0,9749,76891.0,396,1289,935.0
13042,1981,49.0,1902,55100.0,0,149,940.0
13044,2546,40.6,2475,52188.0,11,176,923.0
13045,30052,32.7,27802,44840.0,303,2734,681.0
13051,26,61.5,26,,0,0,
13052,1651,44.8,1511,49784.0,39,132,540.0
13053,3887,41.4,3691,57167.0,84,520,722.0
13054,1293,42.2,1285,41136.0,0,85,738.0
13057,15235,44.4,13803,54819.0,346,1674,703.0
13060,2277,44.2,2235,53214.0,17,263,667.0
13061,1286,48.4,1273,72050.0,15,186,825.0
13062,304,26.5,304,45898.0,0,104,
13063,1995,42.8,1907,77054.0,12,278,751.0
13064,10,78.3,10,95833.0,0,2,
13066,11821,46.2,10979,82296.0,240,2449,880.0
13068,5245,44.7,4947,64044.0,10,619,866.0
13069,24968,38.9,24006,43493.0,143,1651,670.0
13071,840,41.1,813,58500.0,0,103,687.0
13072,1121,36.1,952,41429.0,2,34,603.0
13073,6390,41.7,6243,51929.0,25,453,544.0
13074,4648,41.5,4511,48338.0,62,235,783.0
13076,2427,40.7,2408,63598.0,54,99,633.0
13077,6525,42.9,6242,55288.0,29,652,765.0
13078,10505,44.8,8506,82536.0,499,1754,833.0
13080,3962,41.2,3851,64955.0,12,299,681.0
13081,1207,46.2,1163,53859.0,3,159,627.0
13082,4224,46.5,4112,48015.0,57,341,775.0
13083,1726,39.6,1690,40852.0,4,140,639.0
13084,4246,45.7,3739,65300.0,25,540,807.0
13087,294,15.3,242,44375.0,0,24,580.0
13088,21475,45.1,19091,53642.0,642,2582,831.0
13090,30257,37.7,26516,70564.0,522,4925,856.0
13092,2992,39.4,2702,66220.0,2,200,965.0
13101,2615,42.4,2442,54700.0,50,151,758.0
13102,340,18.4,332,44146.0,0,0,1067.0
13103,334,41.1,312,14276.0,0,0,
13104,15951,41.6,14403,89906.0,556,3173,840.0
13108,6424,44.3,6228,80795.0,12,1018,711.0
13110,2324,46.4,2324,65833.0,3,306,583.0
13111,1485,48.9,1469,44597.0,3,49,721.0
13112,1900,40.6,1661,72202.0,58,141,
13113,262,41.7,250,63125.0,0,7,696.0
13114,6495,42.3,6385,51438.0,37,431,629.0
13115,166,17.8,164,38542.0,0,9,825.0
13116,3463,42.6,3343,55685.0,16,464,727.0
13117,177,55.8,165,55893.0,0,10,681.0
13118,6164,40.9,5193,57415.0,67,282,657.0
13120,2024,42.0,1436,51319.0,0,148,927.0
13122,869,38.6,857,43636.0,0,79,615.0
13123,84,57.9,84,66250.0,0,0,
13124,119,48.8,117,44615.0,0,12,
13126,37483,34.0,34553,47145.0,372,2453,713.0
13131,3707,37.5,3592,50455.0,8,127,698.0
13132,3789,44.3,3614,59981.0,65,255,768.0
13134,37,56.6,16,40096.0,0,3,
13135,6715,42.2,6342,53413.0,0,498,654.0
13136,486,44.6,482,38611.0,0,8,520.0
13138,29,54.0,29,,0,0,
13140,4159,41.3,4004,45472.0,51,158,731.0
13141,456,41.0,453,48409.0,0,33,806.0
13142,6430,38.4,6177,46736.0,126,474,641.0
13143,3262,35.2,2760,46512.0,12,133,604.0
13144,1527,37.1,1476,44386.0,6,81,828.0
13145,1872,43.1,1693,41250.0,29,95,638.0
13146,2398,36.2,2165,43388.0,11,106,746.0
