,ZCTA5,bachelors,graduate,household,foreign-born-non-us,family,nonfamily-households,nonfamily-households,married-couple-families,gross_rent,median_age,white_non_hispanic
0,,0.002416173570019724,0.00148346990675332,,0.0,,,,,,,
1,,0.26701183431952663,0.1680206272958463,,0.06112127407726246,,,,,,,
2,,0.5901873767258383,0.18585758688895168,,0.314322608414936,,,,,,,
3,,0.8436883629191322,0.4947725346142978,,0.1351985365328742,,,,,,,
4,,0.044921104536489155,0.027196948290477536,,0.006499515764553965,,,,,,,
5,,0.09566074950690336,0.0653433173212772,,0.026536102442698807,,,,,,,
6,,0.04181459566074951,0.03168267872280305,,0.011406434951038416,,,,,,,
7,,0.08338264299802761,0.07078270697937271,,0.022920477778973422,,,,,,,
8,,0.8289447731755424,0.3515117264764058,,0.1639944043904014,,,,,,,
9,,0.4514299802761341,0.29139587454083077,,0.06729796621112666,,,,,,,
10,,0.8519230769230769,0.546693981350664,,0.11075002690196922,,,,,,,
11,,0.41597633136094675,0.2271121785815202,,0.06714731518347143,,,,,,,
12,,0.2767751479289941,0.15957897711217858,,0.09514688475196384,,,,,,,
13,,0.5733727810650887,0.3434939248375247,,0.05701065317981276,,,,,,,
14,,0.8739644970414201,0.5280799660921164,,0.14481868072742926,,,,,,,
15,,0.29462524654832345,0.16787934444758407,,0.06030345421284838,,,,,,,
16,,0.08584812623274161,0.045881604973156256,,0.035854944581943396,,,,,,,
17,,0.6144477317554241,0.3950974851653009,,0.1396750242117723,,,,,,,
18,,0.0,0.0,,0.0,,,,,,,
19,,0.6726331360946746,0.4947725346142978,,0.08298719466264931,,,,,,,
20,,0.5080867850098619,0.33533484035038147,,0.07351770149574949,,,,,,,
21,,0.7902366863905326,0.7822124894037864,,0.1319272570752179,,,,,,,
22,,0.7701183431952663,0.7127719694829048,,0.12506187452921555,,,,,,,
23,,1.0,1.0,,0.25877542236091683,,,,,,,
24,,0.2665187376725838,0.16282848262220967,,0.10267943613472506,,,,,,,
25,,0.355276134122288,0.3282000565131393,,0.19668567739158507,,,,,,,
26,,0.6912721893491124,0.5283272110765753,,0.08040460561713117,,,,,,,
27,,0.39674556213017753,0.21157106527267588,,0.28197568061982137,,,,,,,
28,,0.16252465483234713,0.0700762927380616,,0.08421392445927042,,,,,,,
29,,0.34201183431952664,0.15724781011585193,,0.3017540083934144,,,,,,,
30,,0.2964497041420118,0.1388810398417632,,0.3739158506402669,,,,,,,
31,,0.3464003944773176,0.18801215032495056,,0.2965457871516195,,,,,,,
32,,0.2800295857988166,0.1299802204012433,,0.26077692887119336,,,,,,,
33,,0.15645956607495068,0.06710935292455496,,0.11942322177983429,,,,,,,
34,,0.3421597633136095,0.1867759254026561,,0.08894867104272032,,,,,,,
35,,0.1170611439842209,0.06078694546482057,,0.02535241579683633,,,,,,,
36,,0.21676528599605524,0.12284543656400113,,0.06691057785429894,,,,,,,
37,,0.1289447731755424,0.05428793444475841,,0.07823092650382008,,,,,,,
38,,0.28816568047337277,0.15523452952811528,,0.24248358979877327,,,,,,,
39,,0.08875739644970414,0.11171941226335123,,0.08216937479823523,,,,,,,
40,,0.515138067061144,0.37694263916360554,,0.08341762617023567,,,,,,,
41,,0.11050295857988165,0.0637538852783272,,0.016722264069729903,,,,,,,
42,,0.41375739644970416,0.2724286521616276,,0.04844506617884429,,,,,,,
43,,0.0,0.0,,0.0,,,,,,,
44,,0.0,7.064142413111048e-05,,0.0,,,,,,,
45,,0.0,0.0,,0.0,,,,,,,
46,,0.0,0.0,,0.0,,,,,,,
47,,0.0,0.0,,0.0,,,,,,,
48,,0.0,0.0,,0.0,,,,,,,
49,,0.8941321499013807,0.6627931619101441,,0.1454643279888088,,,,,,,
50,,0.0,0.0,,0.0,,,,,,,
51,,0.0,0.0,,0.0,,,,,,,
52,,0.0,0.0,,0.0,,,,,,,
53,,0.026627218934911243,0.01469341621927098,,0.005767782201657161,,,,,,,
54,,0.0,0.0,,0.0,,,,,,,
55,,0.0,0.0,,0.0,,,,,,,
56,,0.0,0.0,,0.0,,,,,,,
57,,0.0,0.0,,0.0,,,,,,,
58,,0.0,0.0,,0.0,,,,,,,
59,,0.0,0.0,,0.0,,,,,,,
60,,0.0,0.0,,0.0,,,,,,,
61,,0.0,0.0,,0.0,,,,,,,
62,,0.0,0.0,,0.0,,,,,,,
63,,0.0,0.0,,0.0,,,,,,,
64,,0.0,0.0,,0.0,,,,,,,
65,,0.0,0.0,,0.0,,,,,,,
66,,0.0,0.0,,0.0,,,,,,,
67,,0.0,0.0,,0.0,,,,,,,
68,,0.12243589743589743,0.07632805877366487,,0.030668244915527818,,,,,,,
69,,0.07361932938856015,0.0596566826787228,,0.03230388464435597,,,,,,,
70,,0.23959566074950692,0.12330460582085336,,0.0858926073388572,,,,,,,
71,,0.06592702169625246,0.026525854761231985,,0.06901969224147207,,,,,,,
72,,0.10059171597633136,0.03525007064142413,,0.06572689120843646,,,,,,,
73,,0.1970907297830375,0.11207261938400678,,0.13272355536425268,,,,,,,
74,,0.27169625246548323,0.11825374399547894,,0.09656730872699881,,,,,,,
75,,0.3374260355029586,0.15424554959027975,,0.06777144086947165,,,,,,,
76,,0.08757396449704143,0.04238485447866629,,0.0053588722694501234,,,,,,,
77,,0.17051282051282052,0.0834981633229726,,0.01790595071559238,,,,,,,
78,,0.18525641025641026,0.08724215880192145,,0.022597654148283654,,,,,,,
79,,0.12036489151873768,0.07035885843458604,,0.047498116862154306,,,,,,,
80,,0.0,0.0,,0.0,,,,,,,
81,,0.3970414201183432,0.1684797965526985,,0.03256214354890778,,,,,,,
82,,0.5578402366863905,0.26116134501271543,,0.11963843753362746,,,,,,,
83,,0.1279585798816568,0.046164170669680704,,0.18456903045302916,,,,,,,
84,,0.1467948717948718,0.04386832438541961,,0.41896050790917894,,,,,,,
85,,0.17238658777120316,0.05598332862390506,,0.45993758743139995,,,,,,,
86,,0.06553254437869822,0.015929641141565413,,0.15981921876681374,,,,,,,
87,,0.07287968441814596,0.01455213337100876,,0.1802647153771656,,,,,,,
88,,0.19171597633136095,0.04535179429217293,,0.3992897880124825,,,,,,,
89,,0.1504930966469428,0.04870726193840068,,0.3426880447648768,,,,,,,
90,,0.18175542406311637,0.04913111048318734,,0.3761110513289573,,,,,,,
91,,0.09684418145956608,0.025784119807855325,,0.17658452598730226,,,,,,,
92,,0.1304240631163708,0.023099745690873127,,0.2443559668567739,,,,,,,
93,,0.28155818540433925,0.1149689177733823,,0.1458301947702572,,,,,,,
94,,0.3742110453648915,0.15173777903362531,,0.2659851501129883,,,,,,,
95,,0.43708086785009864,0.32809409437694265,,0.20247498116862153,,,,,,,
96,,0.02608481262327416,0.02694970330601865,,0.004842354460346497,,,,,,,
97,,0.2170611439842209,0.09734388245267024,,0.04523835144732594,,,,,,,
98,,0.318836291913215,0.09699067533201469,,0.2607338857204347,,,,,,,
99,,0.4091715976331361,0.12175049448996891,,0.4278704401162165,,,,,,,
100,,0.265138067061144,0.0733964396722238,,0.4067792962444851,,,,,,,
101,,0.36775147928994084,0.14658095507205426,,0.20391692671903583,,,,,,,
102,,0.08648915187376725,0.04446877649053405,,0.0487033250833961,,,,,,,
103,,0.19644970414201182,0.15322124894037864,,0.03333692026256322,,,,,,,
104,,0.1853550295857988,0.04061881887538853,,0.3688798020015065,,,,,,,
105,,0.21666666666666667,0.06781576716586607,,0.09869794468955127,,,,,,,
106,,0.02342209072978304,0.004662333992653292,,0.044183794253739375,,,,,,,
107,,0.22998027613412228,0.0939884148064425,,0.06602819326374691,,,,,,,
108,,0.010552268244575938,0.006746256004521051,,0.00034434520606908424,,,,,,,
109,,0.049013806706114396,0.05283978525007064,,0.004562573980415366,,,,,,,
110,,0.000641025641025641,0.005474710370161062,,0.0,,,,,,,
111,,0.08101577909270218,0.060151172647640576,,0.005531044872484666,,,,,,,
112,,0.005571992110453649,0.0042738061599321845,,0.001011514042827935,,,,,,,
113,,0.06661735700197238,0.03881746256004521,,0.003680189389863338,,,,,,,
114,,0.047238658777120315,0.024159367052839786,,0.01540944797159152,,,,,,,
115,,0.1465483234714004,0.0849816332297259,,0.03223931991821801,,,,,,,
116,,0.09955621301775149,0.1061387397569935,,0.005208221241794899,,,,,,,
117,,0.015236686390532545,0.004874258265046623,,0.007295814053588722,,,,,,,
118,,0.16923076923076924,0.099427804464538,,0.01870224900462714,,,,,,,
119,,0.13170611439842209,0.13534896863520768,,0.01588292262993651,,,,,,,
120,,0.05009861932938856,0.026843741169821984,,0.0050360486387603575,,,,,,,
121,,0.005128205128205128,0.0006357728171799943,,0.001484988701172926,,,,,,,
122,,0.013954635108481262,0.014799378355467647,,0.0012697729473797482,,,,,,,
123,,0.0014299802761341223,0.0014128284826222096,,0.0,,,,,,,
124,,0.12855029585798816,0.09624894037863803,,0.023135693532766597,,,,,,,
125,,0.08599605522682446,0.07968352641989263,,0.014699235984074034,,,,,,,
126,,0.06632149901380671,0.023982763492512008,,0.02812869902076832,,,,,,,
127,,0.04462524654832347,0.028539135348968635,,0.003228236306897665,,,,,,,
128,,0.022731755424063117,0.016388810398417632,,0.0009684708920692994,,,,,,,
129,,0.011045364891518738,0.012503532071206556,,0.0,,,,,,,
130,,0.11819526627218935,0.0741028539135349,,0.04132142472829011,,,,,,,
131,,0.14521696252465482,0.11288499576151455,,0.02147853222855913,,,,,,,
132,,0.04018737672583826,0.017024583215597626,,0.004885397611105133,,,,,,,
133,,0.07263313609467456,0.05912687199773947,,0.010545571935865706,,,,,,,
134,,0.008333333333333333,0.0017660356032777622,,0.0,,,,,,,
135,,0.12085798816568047,0.08310963549025148,,0.012482513720004305,,,,,,,
136,,0.01858974358974359,0.006640293868324386,,0.00346497363607016,,,,,,,
137,,0.20014792899408285,0.15322124894037864,,0.030409986010976005,,,,,,,
138,,0.1853550295857988,0.11048318734105679,,0.023372430861939093,,,,,,,
139,,0.156163708086785,0.13651455213337102,,0.06284300010760788,,,,,,,
140,,0.0003944773175542406,0.0017307148912122068,,4.304315075863553e-05,,,,,,,
141,,0.010207100591715977,0.01320994631251766,,0.0007102119875174863,,,,,,,
142,,0.053550295857988164,0.022887821418479795,,0.008371892822554612,,,,,,,
143,,0.026972386587771204,0.014163605538287652,,0.003766275691380609,,,,,,,
144,,0.14393491124260355,0.0909155128567392,,0.05759173571505434,,,,,,,
145,,0.11582840236686391,0.04139587454083074,,0.1696115355644033,,,,,,,
146,,0.159861932938856,0.11825374399547894,,0.04637899494242979,,,,,,,
147,,0.031804733727810654,0.02634925120090421,,0.02959216614656193,,,,,,,
148,,0.06079881656804734,0.023346990675332014,,0.0019369417841385989,,,,,,,
149,,0.23826429980276134,0.1411768861260243,,0.14533519853653287,,,,,,,
150,,0.1247534516765286,0.07085334840350381,,0.10909286559776175,,,,,,,
151,,0.14053254437869822,0.10825798248092681,,0.016593134617453997,,,,,,,
152,,0.13313609467455623,0.08614721672788923,,0.014957494888625848,,,,,,,
153,,0.21346153846153845,0.12588301780163888,,0.21491445173786722,,,,,,,
154,,0.05512820512820513,0.05245125741734953,,0.003787797266759927,,,,,,,
155,,0.027317554240631165,0.02620796835264199,,0.008135155493382116,,,,,,,
156,,0.004339250493096647,0.00289629838937553,,6.45647261379533e-05,,,,,,,
157,,0.07120315581854043,0.04542243571630404,,0.005746260626277843,,,,,,,
158,,0.2067061143984221,0.12733116699632666,,0.041084687399117616,,,,,,,
159,,0.372189349112426,0.4186210794009607,,0.07980200150651028,,,,,,,
160,,0.021104536489151875,0.0111260243006499,,0.002776283223931992,,,,,,,
161,,0.07776134122287968,0.0656612037298672,,0.005961476380071021,,,,,,,
162,,0.08550295857988166,0.04231421305453518,,0.004368879802001507,,,,,,,
163,,0.19418145956607494,0.12888527832721108,,0.08475196384375336,,,,,,,
164,,0.03999013806706114,0.017554393896580957,,0.008694716453244378,,,,,,,
165,,0.05507889546351085,0.044998587171517376,,0.014010545571935866,,,,,,,
166,,0.003303747534516765,0.0014128284826222096,,0.0018078123318626923,,,,,,,
167,,0.015927021696252465,0.008476970895733259,,0.0020445496610351876,,,,,,,
168,,0.24344181459566075,0.14785250070641423,,0.02304960723124933,,,,,,,
169,,0.09674556213017751,0.06785108787793162,,0.04269880555256645,,,,,,,
170,,0.14906311637080868,0.09801497598191579,,0.04614225761325729,,,,,,,
171,,0.07938856015779093,0.04023029104266742,,0.05509523297105348,,,,,,,
172,,0.16972386587771204,0.15092540265611754,,0.03809318842139245,,,,,,,
173,,0.09970414201183432,0.07272534614297824,,0.09936511352631013,,,,,,,
174,,0.05981262327416174,0.04083074314778186,,0.016227267836005595,,,,,,,
175,,0.26000986193293885,0.12372845436564,,0.25832346927795113,,,,,,,
176,,0.10226824457593689,0.04305594800791184,,0.05599913913698483,,,,,,,
177,,0.20064102564102565,0.08703023452952811,,0.06645862477133326,,,,,,,
178,,0.17938856015779092,0.07124187623622492,,0.1752932314645432,,,,,,,
179,,0.07204142011834319,0.09126871997739475,,0.008221241794899387,,,,,,,
180,,0.10729783037475345,0.06530799660921165,,0.017561605509523296,,,,,,,
181,,0.2235207100591716,0.1736719412263351,,0.027031098676423115,,,,,,,
182,,0.09812623274161736,0.04634077423000848,,0.012826858926073388,,,,,,,
183,,0.18224852071005918,0.12439954789488557,,0.053696330571397825,,,,,,,
184,,0.20216962524654833,0.11500423848544787,,0.16883675885074786,,,,,,,
185,,0.11770216962524654,0.0966727889234247,,0.015086624340901755,,,,,,,
186,,0.14566074950690336,0.1594730149759819,,0.01898202948455827,,,,,,,
187,,0.10843195266272189,0.054676462277479514,,0.06109975250188314,,,,,,,
188,,0.2212524654832347,0.12779033625317887,,0.036392983966426345,,,,,,,
189,,0.0,0.0,,0.0,,,,,,,
190,,0.0,0.0,,0.0,,,,,,,
191,,0.034566074950690334,0.030623057360836394,,0.004411922952760142,,,,,,,
192,,0.001873767258382643,0.0010596213619666573,,0.0,,,,,,,
193,,0.001873767258382643,0.0,,0.0,,,,,,,
194,,0.02460552268244576,0.010490251483469907,,0.00021521575379317766,,,,,,,
195,,0.008974358974358974,0.011373269285108787,,0.002281286990207683,,,,,,,
196,,0.08007889546351085,0.0393825939530941,,0.009942967825244809,,,,,,,
197,,0.007001972386587771,0.003320146934162193,,0.00021521575379317766,,,,,,,
198,,0.08609467455621302,0.030305170952246396,,0.006155170558484881,,,,,,,
199,,0.026183431952662723,0.012927380615993219,,0.00626277843538147,,,,,,,
200,,0.009566074950690335,0.0018366770274088726,,0.0013558592488970192,,,,,,,
201,,0.05729783037475345,0.01645945182254874,,0.023071128806628646,,,,,,,
202,,0.09112426035502959,0.044362814354337386,,0.012095125363176584,,,,,,,
203,,0.027366863905325445,0.007382028821701045,,0.003787797266759927,,,,,,,
204,,0.01765285996055227,0.011761797117829896,,0.006951468847519638,,,,,,,
205,,0.046153846153846156,0.02242865216162758,,0.06305821586140105,,,,,,,
206,,0.02347140039447732,0.013704436281435434,,0.003981491445173787,,,,,,,
207,,0.0831854043392505,0.04072478101158519,,0.00770472398579576,,,,,,,
208,,0.0039447731755424065,0.001165583498163323,,0.0011836866458624772,,,,,,,
209,,0.0005424063116370809,0.0,,0.0,,,,,,,
210,,0.0036489151873767257,0.001306866346425544,,0.0,,,,,,,
211,,0.19566074950690335,0.08469906753320147,,0.10814591628107177,,,,,,,
212,,0.08279092702169626,0.028362531788640857,,0.015366404820832884,,,,,,,
213,,0.22090729783037474,0.09928652161627578,,0.03869579253201334,,,,,,,
214,,0.15971400394477317,0.09169256852218141,,0.05752717098891639,,,,,,,
215,,0.0010848126232741618,0.0012009042102288782,,0.0,,,,,,,
216,,0.20502958579881655,0.10327776207968353,,0.04414075110298074,,,,,,,
217,,0.3062623274161736,0.20644956202317039,,0.028968040460561714,,,,,,,
218,,0.020808678500986194,0.007629273806159932,,0.003486495211449478,,,,,,,
219,,0.13604536489151875,0.11362673071489121,,0.028171742171526955,,,,,,,
220,,0.049457593688362916,0.025289629838937552,,0.0073819003551059935,,,,,,,
221,,0.015877712031558185,0.0065343317321277196,,0.0070160335736575916,,,,,,,
222,,0.013609467455621301,0.012927380615993219,,0.0004304315075863553,,,,,,,
