,ZCTA5,bachelors,graduate,household,foreign-born-non-us,family,nonfamily-households,nonfamily-households,married-couple-families,gross_rent,median_age,white_non_hispanic
0,,0.0021088957055214724,0.003403919882475187,,0.00016798958464575196,,,,,,,
1,,0.28431748466257667,0.19739152244795585,,0.07830414514300113,,,,,,,
2,,0.6744631901840491,0.2197499014654771,,0.2726890932762169,,,,,,,
3,,0.8333013803680982,0.5314056397577842,,0.15085464701188525,,,,,,,
4,,0.053585122699386506,0.032426815722526786,,0.010016378984502961,,,,,,,
5,,0.14455521472392638,0.08964850048371494,,0.03298895468480954,,,,,,,
6,,0.054447852760736194,0.032856784549786806,,0.010814329511570282,,,,,,,
7,,0.09724884969325154,0.07954423304310437,,0.02505144681029776,,,,,,,
8,,0.8270705521472392,0.36794582392776526,,0.14352610138171434,,,,,,,
9,,0.4650115030674847,0.30646028162958183,,0.0779471672756289,,,,,,,
10,,0.8443251533742331,0.6018488659572181,,0.10461551383814204,,,,,,,
11,,0.40265529141104295,0.24307571034433337,,0.07183654613413969,,,,,,,
12,,0.3311445552147239,0.19334264932459064,,0.0932972155726345,,,,,,,
13,,0.6204467024539877,0.34121609516643375,,0.07042963336273152,,,,,,,
14,,0.8429351993865031,0.4994446235981225,,0.14594095166099702,,,,,,,
15,,0.30914493865030673,0.1872872550073453,,0.05986728822812985,,,,,,,
16,,0.14877300613496933,0.07907843348023935,,0.0522867582209903,,,,,,,
17,,0.6070264570552147,0.4037407287971622,,0.12750409474612573,,,,,,,
18,,0.0,0.0,,0.0,,,,,,,
19,,0.6634394171779141,0.5174674836074384,,0.10001679895846458,,,,,,,
20,,0.542273773006135,0.3654735031710201,,0.05222376212674814,,,,,,,
21,,0.7769363496932515,0.8439213157046114,,0.1493637394481542,,,,,,,
22,,0.7630368098159509,0.7242824895195098,,0.12389231867624208,,,,,,,
23,,1.0,1.0,,0.2527823274956953,,,,,,,
24,,0.2840778374233129,0.1764663728546347,,0.09909285624291293,,,,,,,
25,,0.3841545245398773,0.34633989035794904,,0.22785687287388182,,,,,,,
26,,0.7626533742331288,0.5483535776989502,,0.07553231699634623,,,,,,,
27,,0.4938650306748466,0.2528216704288939,,0.24679769854269035,,,,,,,
28,,0.17197085889570551,0.07807517288329929,,0.07897610348158414,,,,,,,
29,,0.357170245398773,0.1981797986312659,,0.2740750073495443,,,,,,,
30,,0.3857361963190184,0.15421548604392848,,0.31279660661039016,,,,,,,
31,,0.4036618098159509,0.21595184349134688,,0.31388853891058754,,,,,,,
32,,0.26519363496932513,0.1474076462789781,,0.23396749401537104,,,,,,,
33,,0.15313458588957055,0.07789601920527428,,0.11786569232707572,,,,,,,
34,,0.43706863496932513,0.2308574295030277,,0.10606442400571164,,,,,,,
35,,0.1374616564417178,0.07839764950374431,,0.03265297551551804,,,,,,,
36,,0.29059624233128833,0.13866494679135763,,0.06719583385830079,,,,,,,
37,,0.14335697852760737,0.05668422372711312,,0.0759522909579606,,,,,,,
38,,0.31278757668711654,0.16220574008384392,,0.24217798496493217,,,,,,,
39,,0.09236004601226994,0.13572682647174747,,0.09333921296879594,,,,,,,
40,,0.48912001533742333,0.363574474183955,,0.08082398891268741,,,,,,,
41,,0.09173696319018405,0.07219893224407897,,0.01650497669144513,,,,,,,
42,,0.4187116564417178,0.30681858898563186,,0.04577716181596741,,,,,,,
43,,0.0,0.0,,0.0,,,,,,,
44,,0.0,0.0,,0.0,,,,,,,
45,,0.0,0.0,,0.0,,,,,,,
46,,0.0,0.0,,0.0,,,,,,,
47,,0.0,0.0,,0.0,,,,,,,
48,,0.0,0.0,,0.0,,,,,,,
49,,0.9293519938650306,0.6889175534773729,,0.15215656629288984,,,,,,,
50,,0.0,0.0,,0.0,,,,,,,
51,,0.0,0.0,,0.0,,,,,,,
52,,0.0,0.0,,0.0,,,,,,,
53,,0.019459355828220858,0.01576552366620087,,0.004157742219982361,,,,,,,
54,,0.0,0.0,,0.0,,,,,,,
55,,0.0,0.0,,0.0,,,,,,,
56,,0.0,0.0,,0.0,,,,,,,
57,,0.0,0.0,,0.0,,,,,,,
58,,0.0,0.0,,0.0,,,,,,,
59,,0.0,0.0,,0.0,,,,,,,
60,,0.0,0.0,,0.0,,,,,,,
61,,0.0,0.0,,0.0,,,,,,,
62,,0.0,0.0,,0.0,,,,,,,
63,,0.0,0.0,,0.0,,,,,,,
64,,0.0,0.0,,0.0,,,,,,,
65,,0.0,0.0,,0.0,,,,,,,
66,,0.0,0.0,,0.0,,,,,,,
67,,0.0,0.0,,0.0,,,,,,,
68,,0.15457246932515337,0.10982120462933104,,0.03206501196925791,,,,,,,
69,,0.07956288343558282,0.06091225052850335,,0.02425349628323044,,,,,,,
70,,0.22124233128834356,0.1326095524741123,,0.08248288606106421,,,,,,,
71,,0.07697469325153375,0.02690888243935648,,0.06463399269245307,,,,,,,
72,,0.11186733128834356,0.04142033035938228,,0.060959220528327245,,,,,,,
73,,0.21170437116564417,0.127199111397757,,0.11500986938809794,,,,,,,
74,,0.27995590490797545,0.13504604249525243,,0.09262525723405149,,,,,,,
